Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
NESTLEIND.NS,Nestle India,India,93,,25.2,48.1,15.623000000000001,8.621,73.15975,58.289623,19.78,24.82603,2,up,flat,flat,flat,flat,up,False,9586800000.0,63632700000.0,4.97,5.17
HINDUNILVR.NS,Hindustan Unilever,India,77,,5.0,8.4,22.644000000000002,3.016,44.445927,37.597256,45.03,53.23261,2,up,flat,flat,flat,flat,up,False,26730000000.0,171840000000.0,11.38,12.72
GODFRYPHLP.NS,Godfrey Phillips India,India,52,,-18.9,-44.3,22.389999,3.757,24.045149,18.81356,87.71,112.1,-1,down,flat,flat,flat,flat,flat,False,1983900000.0,11918500000.0,12.72,33.43
JUBLFOOD.NS,Jubilant FoodWorks,India,64,,20.3,-18.4,4.415,2.655,85.83479,53.66308,5.69,9.10123,4,up,up,up,flat,up,up,False,797910000.0,24994660000.0,1.21,1.07
WESTLIFE.NS,Westlife Foodworld,India,39,,11.4,-50.0,1.1849999,291.521,270.40866,109.08544,2.08,5.15605,-1,up,down,down,flat,down,flat,False,5868000.0,7278617000.0,0.04,0.15
DEVYANI.NS,Devyani International,India,66,,16.5,300.0,-0.47400002,203.327,,133.04178,-0.22,1.03584,4,up,up,up,flat,up,up,True,146470000.0,15805160000.0,0.12,-0.08
INDHOTEL.NS,Indian Hotels,India,87,,15.1,20.7,20.868999,18.987,47.358803,38.118275,15.05,18.69838,-4,down,down,down,flat,down,down,False,3579000000.0,23391900000.0,2.51,4.21
EIHOTEL.NS,EIH,India,93,,14.499999999999998,246.3,23.142,4.666,25.035149,20.644926,11.38,13.8,1,up,flat,flat,flat,flat,flat,False,1171400000.0,6569600000.0,1.87,3.8
CHALET.NS,Chalet Hotels,India,48,,-42.699999999999996,-57.699999999999996,22.12,64.041,37.594204,28.825106,24.15,31.49685,-2,down,flat,down,flat,flat,flat,False,861250000.0,5122730000.0,3.93,7.44
PAGEIND.NS,Page Industries,India,68,,7.9,-4.0,14.126,18.422,52.762665,41.07033,676.52,869.1189,0,flat,down,flat,flat,down,up,False,1787304000.0,12525994000.0,160.24,169.93
BATAINDIA.NS,Bata India,India,65,,3.9,23.0,4.1149996,86.9,59.661686,32.229828,11.38,21.06589,0,flat,flat,down,flat,flat,up,False,22080000.0,8276260000.0,0.17,5.14
ASIANPAINT.NS,Asian Paints,India,88,,17.9,39.900000000000006,12.812999999999999,17.847,51.829735,42.405262,49.57,60.58682,4,up,up,up,flat,up,up,False,15392500000.0,105214400000.0,16.05,12.22
BERGEPAINT.NS,Berger Paints,India,82,,12.0,28.499999999999996,9.9209994,9.165,46.61306,38.01683,10.57,12.96005,0,flat,up,flat,flat,up,down,False,4043400000.0,35837500000.0,3.47,2.87
CERA.NS,Cera Sanitaryware,India,72,,15.1,-2.7,9.524999600000001,3.172,36.454895,24.51239,157.4,234.08571,1,up,flat,flat,flat,flat,flat,False,773359000.0,6438158000.0,59.96,18.35
KAJARIACER.NS,Kajaria Ceramics,India,90,,20.4,55.400000000000006,10.7980005,7.302,36.738552,28.914597,33.85,43.00942,3,flat,up,up,flat,up,up,False,1694600000.0,13280800000.0,10.63,9.77
SUPREMEIND.NS,Supreme Industries,India,78,,4.2,38.7,9.115,1.473,44.526512,34.586742,81.1,104.40706,-1,flat,down,down,flat,down,up,False,2807200000.0,27176600000.0,22.1,34.13
WHIRLPOOL.NS,Whirlpool India,India,58,,12.1,-29.4,3.013,8.621,39.302834,23.086628,20.44,34.7972,2,up,up,up,flat,up,down,False,1028800000.0,27267500000.0,8.11,6.32
CROMPTON.NS,Crompton Greaves Consumer,India,69,,11.799999999999999,14.7,-2.688,5.797,,20.835749,-3.47,11.2067,-4,down,down,down,flat,down,down,True,1404800000.0,22350200000.0,2.18,-8.29
HAVELLS.NS,Havells India,India,66,,19.5,-16.6,6.923,2.801,46.341652,36.901043,26.05,32.71452,-3,flat,down,down,flat,down,down,False,2903800000.0,65181900000.0,4.62,11.52
SRF.NS,SRF,India,92,,31.8,75.6,12.715000000000002,36.195,34.878845,28.338633,73.46,90.41367,3,flat,up,up,flat,up,up,False,7588700000.0,49392000000.0,25.6,19.63
PIIND.NS,PI Industries,India,51,,-10.4,-38.9,17.879998999999998,3.048,31.346453,22.64501,76.72,106.2,2,flat,flat,up,flat,flat,up,False,2002000000.0,15652000000.0,13.2,20.52
DEEPAKNTR.NS,Deepak Nitrite,India,90,,36.4,207.39999999999998,9.1359995,27.903,30.637032,28.216412,57.14,62.04191,4,up,up,up,flat,up,up,False,3450200000.0,25776000000.0,25.3,16.11
NAVINFLUOR.NS,Navin Fluorine,India,96,,44.1,100.89999999999999,21.733,32.091,56.20419,43.226078,154.17,200.4577,3,up,up,up,flat,up,flat,False,2433100000.0,10450800000.0,47.39,41.43
CLEAN.NS,Clean Science,India,79,,10.5,4.7,23.719,0.135,37.530807,25.424059,21.91,32.34338,2,flat,flat,up,flat,flat,up,False,733500000.0,2684320000.0,6.9,5.48
AARTIIND.NS,Aarti Industries,India,83,,42.5,258.0,5.901,83.392,36.22609,26.414127,14.64,20.07827,3,flat,up,up,flat,up,up,False,1550000000.0,23870000000.0,4.26,3.78
GALAXYSURF.NS,Galaxy Surfactants,India,89,,39.4,108.1,6.151,8.579,22.59159,20.896852,99.63,107.71,-1,up,flat,down,flat,flat,down,False,624300000.0,13147000000.0,17.55,16.61
SUDARSCHEM.NS,Sudarshan Chemical,India,70,,5.4,105.0,0.73,64.172,140.74278,19.846273,9.02,63.96667,1,flat,flat,flat,flat,flat,up,True,787000000.0,27899000000.0,10.0,-14.7
SUVEN.NS,Suven Pharmaceuticals,India,78,,91.0,,0.0,2.823,,20.108526,-14.6,19.35,0,flat,down,up,flat,down,flat,False,-455955000.0,15201000.0,-2.02,-4.55
SYNGENE.NS,Syngene International,India,55,,-15.8,,6.138999800000001,9.473,72.72314,37.45826,5.49,10.65853,-2,flat,down,down,flat,down,flat,False,-90000000.0,7360000000.0,-0.22,3.67
LAURUSLABS.NS,Laurus Labs,India,92,,29.099999999999998,125.2,15.040000000000001,46.369,92.80754,66.211006,20.16,28.25814,4,up,up,up,flat,up,up,False,3676000000.0,20263100000.0,6.8,5.17
NEULANDLAB.NS,Neuland Laboratories,India,85,,119.19999999999999,962.8,2.2880001,16.072,59.248558,46.777718,387.52,490.832,0,flat,flat,flat,flat,flat,flat,False,1476731000.0,6415771000.0,115.1,165.76
JUBLPHARMA.NS,Jubilant Pharmova,India,60,,17.299999999999997,-45.0,4.0900003,50.943,39.81264,17.445103,22.15,50.55,0,up,flat,flat,flat,flat,down,False,1194000000.0,22722000000.0,7.52,3.52
KIRLOSBROS.NS,Kirloskar Brothers,India,70,,12.9,-0.1,8.009,10.101,40.66781,,46.72,,-2,flat,down,down,flat,down,flat,False,666000000.0,11049000000.0,8.39,14.04
WABAG.NS,VA Tech Wabag,India,87,,20.8,36.8,9.636,8.874,34.65749,21.868143,57.37,90.92222,3,up,up,flat,flat,up,up,False,1283000000.0,14144000000.0,22.38,14.54
ASTRAL.NS,Astral,India,87,,15.9,48.0,8.4809996,6.168,72.09324,45.92143,21.45,33.67491,2,up,up,up,flat,up,down,False,2130000000.0,20885000000.0,7.93,4.01
FINPIPE.NS,Finolex Industries,India,66,,-15.299999999999999,16.400000000000002,15.564998999999998,7.171,15.979899,14.964705,9.95,10.625,1,flat,flat,flat,flat,flat,up,False,1145200000.0,8835800000.0,1.85,4.23
PRINCEPIPE.NS,Prince Pipes,India,76,,5.0,593.2,3.8859999999999997,8.838,31.30573,19.636618,9.42,15.01786,0,flat,flat,flat,flat,flat,flat,True,337490000.0,6094180000.0,3.05,5.07
BHARTIARTL.NS,Bharti Airtel,India,81,20.151,18.4,35.099999999999994,13.139999999999999,100.415,39.320225,22.867222,47.81,82.20937,4,up,up,up,flat,up,up,False,81674000000.0,585391000000.0,13.37,12.15
RELIANCE.NS,Reliance Industries,India,65,,29.7,-22.400000000000002,6.614999500000001,36.653,23.310995,18.008951,55.21,71.46446,0,up,flat,flat,flat,flat,down,False,209460000000.0,3094680000000.0,15.48,12.54
INDUSTOWER.NS,Indus Towers,India,70,18.912001,4.6,0.6,21.776,51.79,14.126429,12.542364,27.13,30.55644,1,up,flat,flat,flat,flat,flat,False,17458000000.0,84311000000.0,6.62,6.8
NAUKRI.NS,Info Edge,India,94,,11.4,50.7,47.402,0.64,54.935066,58.53266,24.64,23.12555,2,up,flat,flat,flat,flat,up,False,5657970000.0,8690050000.0,8.72,4.19
