Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
TARIL.NS,Transformers & Rectifiers,India,64,,8.1,-8.5,10.132,29.595,35.0,23.53637,8.63,12.83333,0,flat,flat,flat,flat,flat,flat,False,615200000.0,5723400000.0,2.05,2.974356
VOLTAMP.NS,Voltamp Transformers,India,87,,28.4,14.7,13.922,0.03,35.60727,28.22307,313.04,394.94287,0,flat,flat,down,flat,flat,up,False,912228000.0,5437849000.0,90.17,47.35
SKIPPER.NS,Skipper,India,69,,4.5,25.4,4.006,63.557,27.823029,18.084969,19.89,30.6,1,up,flat,flat,flat,flat,flat,False,780570000.0,16665820000.0,6.96,4.63
KSB.NS,KSB,India,60,15.192,3.5999999999999996,-18.6,9.007,0.371,57.08009,36.116592,14.11,22.3,-1,flat,flat,down,flat,flat,flat,False,572000000.0,6907000000.0,3.29,2.28
KIRLOSENG.NS,Kirloskar Oil Engines,India,52,,13.4,-19.900000000000002,6.868,154.864,55.71811,36.51709,37.39,57.05,1,flat,flat,flat,flat,flat,up,False,1137100000.0,19995300000.0,7.81,10.86
ELECON.NS,Elecon Engineering,India,58,,6.1,-59.8,9.852,11.824,42.78992,19.15532,10.52,23.5,0,flat,flat,flat,flat,flat,flat,False,703500000.0,5205600000.0,3.14,0.27
THERMAX.NS,Thermax,India,55,,7.1,-83.39999999999999,5.473999999999999,42.166,75.38184,44.48918,52.77,89.41274,1,up,flat,down,flat,flat,up,False,252400000.0,23002600000.0,2.24,21.68
CGPOWER.NS,CG Power,India,79,,14.000000000000002,13.100000000000001,9.75,1.446,110.00001,62.34247,7.89,13.92149,1,up,flat,down,flat,flat,up,False,3130100000.0,32808100000.0,1.99,2.32
BHEL.NS,BHEL,India,84,,40.300000000000004,,6.758,31.312,59.07593,29.916574,6.98,13.78333,0,flat,flat,flat,flat,flat,flat,True,3767100000.0,76977200000.0,1.08,3.71
DIXON.NS,Dixon Technologies,India,84,,21.099999999999998,154.6,3.639,18.457,43.153275,52.339676,341.55,281.6028,1,flat,flat,flat,flat,flat,up,False,6634200000.0,155476600000.0,117.87,48.81
KAYNES.NS,Kaynes Technology,India,75,,40.5,-0.4,8.866999,19.168,76.59786,43.757774,51.35,89.88803,-2,flat,flat,down,flat,down,down,False,564260000.0,9460170000.0,8.36,13.23
SYRMA.NS,Syrma SGS Technology,India,89,,68.30000000000001,86.0,6.737,13.045,76.0705,47.462776,19.29,30.91686,2,up,flat,flat,flat,flat,up,False,1000740000.0,15886180000.0,5.19,5.28
AVALON.NS,Avalon Technologies,India,89,,49.8,145.3,7.445,29.503,111.41419,60.525845,19.87,36.57611,2,up,up,up,flat,up,down,False,348690000.0,4844140000.0,5.2,6.14
CYIENTDLM.NS,Cyient DLM,India,89,,34.300000000000004,118.10000000000001,6.0510002,17.021,70.31522,41.396667,10.31,17.51228,1,up,flat,flat,flat,flat,flat,False,162850000.0,3738000000.0,2.05,2.83
PGEL.NS,PG Electroplast,India,79,,35.3,13.700000000000001,3.537,19.567,83.62691,36.410027,7.21,16.56,2,up,up,down,flat,up,up,False,762183000.0,20339574000.0,2.65,2.27
AMBER.NS,Amber Enterprises,India,54,,12.7,-79.3,0.76099997,46.566,280.99017,39.125492,26.46,190.02956,1,flat,flat,flat,flat,flat,up,True,1338780000.0,41475199000.0,37.89,-7.75
ELIN.NS,Elin Electronics,India,75,,22.8,,-0.606,2.969,,,-1.68,,-2,flat,down,down,flat,down,flat,False,-7630000.0,3166630000.0,-0.16,0.75
NTPC.NS,NTPC,India,62,,8.0,-1.6,14.530999999999999,118.127,10.424947,12.055046,32.71,28.28691,-2,flat,down,down,flat,down,flat,False,67210500000.0,507409600000.0,6.93,10.81
NHPC.NS,NHPC,India,76,,18.5,2.8000000000000003,31.094998,113.111,28.029303,11.956249,2.73,6.4,-1,up,flat,down,flat,flat,down,False,10958700000.0,38083100000.0,1.09,1.45
SJVN.NS,SJVN,India,63,,52.0,-1.7000000000000002,12.770999999999999,226.528,37.846592,13.863566,1.76,4.80468,1,up,flat,flat,flat,flat,flat,True,2249300000.0,13943800000.0,0.66,-0.3
JSWENERGY.NS,JSW Energy,India,41,,1.2,-39.5,10.373000000000001,229.16,43.00392,32.271603,12.75,16.99017,1,up,flat,flat,flat,flat,flat,False,4709700000.0,52071300000.0,,2.07
ADANIPOWER.NS,Adani Power,India,91,,34.0,44.4,24.148001,82.332,27.682432,25.795103,7.4,7.94143,2,flat,up,flat,flat,up,up,False,48056900000.0,189018900000.0,2.49,2.08
ADANIGREEN.NS,Adani Green Energy,India,65,,16.6,18.5,13.095,346.548,125.87727,44.00933,10.43,29.83231,3,flat,up,up,flat,up,up,True,8450000000.0,43230000000.0,5.05,2.33
WAAREEENER.NS,Waaree Energies,India,85,,79.2,14.2,12.703000000000001,21.402,20.446556,16.382654,132.57,165.45549,1,up,flat,down,flat,flat,up,False,8502200000.0,79317900000.0,29.5,36.84
PREMIERENE.NS,Premier Energies,India,90,,35.3,53.0,19.667,86.005,28.395924,21.415691,37.28,49.43104,2,up,up,flat,flat,up,flat,False,4630670000.0,24625940000.0,10.45,10.14
ATGL.NS,Adani Total Gas,India,68,,27.200000000000003,-14.000000000000002,10.083999500000001,58.65,112.86957,,5.75,,1,up,flat,flat,flat,flat,flat,False,1417200000.0,17535300000.0,1.29,1.53
FINCABLES.NS,Finolex Cables,India,93,,44.3,53.2,11.532,0.314,24.54024,17.657497,52.31,72.7,1,flat,up,flat,flat,up,flat,False,2244300000.0,19510800000.0,14.67,10.73
RRKABEL.NS,R R Kabel,India,88,,53.900000000000006,128.5,5.609999999999999,13.092,55.230824,37.78526,53.72,78.52268,2,up,up,up,flat,up,down,False,2052000000.0,31682000000.0,18.14,14.85
POWERINDIA.NS,Hitachi Energy India,India,93,,68.60000000000001,123.50000000000001,12.555,1.663,134.65663,69.64893,256.43,495.77216,0,flat,flat,down,flat,flat,up,False,2941500000.0,24414200000.0,65.99,74.14
BLUESTARCO.NS,Blue Star,India,61,,13.3,-15.1,3.979,23.588,60.806454,39.073967,24.8,38.59347,-2,down,down,down,flat,down,up,False,1025000000.0,33779200000.0,4.99,11.05
VOLTAS.NS,Voltas,India,83,,18.7,52.0,2.999,15.51,90.76583,38.053135,13.58,32.39155,-2,flat,flat,down,flat,flat,down,False,1161800000.0,48435400000.0,3.51,2.57
RVNL.NS,RVNL,India,72,,10.6,16.900000000000002,4.32,49.078,52.48837,41.03636,4.3,5.5,1,flat,flat,flat,flat,flat,up,False,1870700000.0,66959100000.0,0.9,1.55
IRCON.NS,IRCON International,India,53,,9.5,-43.4,5.667,85.833,19.117199,16.31169,6.57,7.7,1,up,down,flat,flat,down,up,False,1916000000.0,31889800000.0,2.04,1.07
RAILTEL.NS,RailTel Corporation,India,83,16.253999999999998,27.6,25.2,8.096,2.817,26.578457,19.276094,10.77,14.85,-1,flat,down,flat,flat,down,flat,False,657800000.0,8932700000.0,2.05,
TITAGARH.NS,Titagarh Rail Systems,India,83,,12.6,67.0,6.072,25.363,58.383873,24.308466,14.51,34.85,4,up,up,up,flat,up,up,True,539600000.0,8754300000.0,3.97,3.58
JWL.NS,Jupiter Wagons,India,67,,46.0,-14.299999999999999,5.329,33.365,63.807693,26.403183,3.9,9.425,-1,flat,flat,down,flat,flat,flat,False,288275000.0,7801507000.0,0.67,1.33
TEXRAIL.NS,Texmaco Rail,India,64,,-16.900000000000002,68.5,5.095000000000001,37.094,19.753757,15.685075,5.32,6.7,1,flat,flat,up,flat,flat,flat,False,500377000.0,7566800000.0,1.23,1.42
BEML.NS,BEML,India,83,,29.299999999999997,,3.934,10.529,90.81471,26.96199,21.48,72.35,0,flat,flat,flat,flat,flat,flat,False,-270100000.0,8196200000.0,-3.24,71.59
IRCTC.NS,IRCTC,India,80,,18.099999999999998,0.0,25.677,1.874,27.931726,21.734375,17.43,22.4,0,flat,flat,flat,flat,flat,flat,False,3263963000.0,14597195000.0,4.08,4.93
LT.NS,Larsen & Toubro,India,66,,8.1,14.000000000000002,5.588,97.64,33.86699,22.68638,120.74,180.2447,-2,flat,down,down,flat,down,flat,False,41228500000.0,679417400000.0,29.96,38.7
KNRCON.NS,KNR Constructions,India,52,,-4.0,-34.599999999999994,14.757000000000001,49.162,9.111982,15.108723,14.02,8.45538,-2,flat,down,flat,flat,down,down,False,1062070000.0,6955904000.0,3.78,3.66
PNCINFRA.NS,PNC Infratech,India,63,,18.7,-23.0,12.998999999999999,75.883,7.2500877,10.203735,28.55,20.28571,0,up,flat,flat,flat,flat,down,False,3319480000.0,16884596000.0,12.94,4.2
AHLUCONT.NS,Ahluwalia Contracts,India,60,,12.0,-79.7,4.802,3.552,20.03568,13.662723,33.63,49.31667,-1,flat,flat,flat,flat,flat,down,False,820212000.0,13222987000.0,12.24,8.07
ADANIPORTS.NS,Adani Ports,India,80,,18.6,2.4,32.431,64.051,28.826939,21.631529,58.65,78.15906,1,up,up,flat,flat,up,down,False,36204000000.0,108208000000.0,15.71,14.45
CONCOR.NS,Container Corporation,India,64,,0.3,0.6,13.670999,7.39,31.675825,22.239605,16.38,23.33,0,down,flat,flat,flat,flat,up,False,2667400000.0,21597600000.0,3.53,3.46
SCI.NS,Shipping Corporation of India,India,83,,40.300000000000004,75.0,1.102,29.454,8.464748,89.13636,34.75,3.3,2,up,flat,up,flat,up,flat,False,6193400000.0,18465600000.0,13.3,8.69
GESHIP.NS,Great Eastern Shipping,India,100,,66.9,159.4,60.307,6.409,5.0567074,6.9166884,261.87,191.45,3,up,up,up,flat,up,flat,False,13088400000.0,20053600000.0,91.49,72.98
GPPL.NS,Gujarat Pipavav Port,India,99,,32.5,41.699999999999996,45.058998,1.544,14.359861,14.351581,11.56,11.56667,2,flat,up,flat,flat,up,up,False,1422000000.0,3172140000.0,2.95,2.23
DREDGECORP.NS,Dredging Corporation of India,India,63,3.1889997,46.7,,2.9749999,88.829,63.06123,,17.64,,2,flat,up,flat,up,up,flat,True,869054000.0,4782302000.0,34.62,-8.8
TRENT.NS,Trent,India,81,,17.8,20.7,8.637,36.034,86.173355,57.371616,33.92,50.94854,0,flat,flat,flat,flat,flat,flat,False,5190100000.0,57547100000.0,9.73,7.506667
TITAN.NS,Titan Company,India,76,,29.299999999999997,62.8,6.2319998000000005,195.001,77.93088,57.085964,65.1,88.87123,1,up,up,flat,flat,up,down,False,17770000000.0,207870000000.0,20.02,13.27
VBL.NS,Varun Beverages,India,82,16.853,20.4,15.7,14.035,15.869,42.76447,36.67509,10.02,11.68368,2,up,up,up,flat,up,down,False,15207970000.0,84512320000.0,4.5,2.58
ITC.NS,ITC,India,55,,-11.1,-16.0,25.937998,3.293,17.02967,16.107786,15.84,16.74656,1,flat,flat,flat,flat,flat,up,False,43941300000.0,190008900000.0,3.51,4.3
BRITANNIA.NS,Britannia Industries,India,76,,8.200000000000001,13.600000000000001,13.376,26.875,49.390976,41.12572,108.37,130.14969,0,up,down,flat,flat,down,flat,False,5913500000.0,49643700000.0,24.55,28.16
NESTLEIND.NS,Nestle India,India,93,,25.2,48.1,15.623000000000001,8.621,74.527534,59.409416,19.79,24.82603,2,up,flat,flat,flat,flat,up,False,9586800000.0,63632700000.0,4.97,5.17
HINDUNILVR.NS,Hindustan Unilever,India,77,,5.0,8.4,22.644000000000002,3.016,44.94992,37.93915,44.93,53.23261,2,up,flat,flat,flat,flat,up,False,26730000000.0,171840000000.0,11.38,12.72
GODFRYPHLP.NS,Godfrey Phillips India,India,52,,-18.9,-44.3,22.389999,3.757,24.21497,18.93131,87.64,112.1,-1,down,flat,flat,flat,flat,flat,False,1983900000.0,11918500000.0,12.72,33.43
JUBLFOOD.NS,Jubilant FoodWorks,India,64,,20.3,-18.4,4.415,2.655,89.70071,56.358562,5.68,9.04033,4,up,up,up,flat,up,up,False,797910000.0,24994660000.0,1.21,1.07
WESTLIFE.NS,Westlife Foodworld,India,39,,11.4,-50.0,1.1849999,291.521,284.41748,114.67482,2.06,5.10923,-1,up,down,down,flat,down,flat,False,5868000.0,7278617000.0,0.04,0.15
DEVYANI.NS,Devyani International,India,66,,16.5,300.0,-0.47400002,203.327,,143.82883,-0.22,1.02622,4,up,up,up,flat,up,up,True,146470000.0,15805160000.0,0.12,-0.08
INDHOTEL.NS,Indian Hotels,India,87,,15.1,20.7,20.868999,18.987,48.61037,39.125797,15.04,18.68588,-4,down,down,down,flat,down,down,False,3579000000.0,23391900000.0,2.51,4.21
EIHOTEL.NS,EIH,India,93,,14.499999999999998,246.3,23.142,4.666,26.748682,22.05797,11.38,13.8,1,up,flat,flat,flat,flat,flat,False,1171400000.0,6569600000.0,1.87,3.8
CHALET.NS,Chalet Hotels,India,48,,-42.699999999999996,-57.699999999999996,22.12,64.041,35.723167,27.367817,24.13,31.49685,-2,down,flat,down,flat,flat,flat,False,861250000.0,5122730000.0,3.93,7.44
PAGEIND.NS,Page Industries,India,68,,7.9,-4.0,14.126,18.422,52.547703,40.97253,677.67,869.1189,0,flat,down,flat,flat,down,up,False,1787304000.0,12525994000.0,160.24,169.93
BATAINDIA.NS,Bata India,India,65,,3.9,23.0,4.1149996,86.9,62.187504,33.535255,11.36,21.06589,0,flat,flat,down,flat,flat,up,False,22080000.0,8276260000.0,0.17,5.14
ASIANPAINT.NS,Asian Paints,India,88,,17.9,39.900000000000006,12.812999999999999,17.847,52.95789,43.380722,49.63,60.58682,4,up,up,up,flat,up,up,False,15392500000.0,105214400000.0,16.05,12.22
BERGEPAINT.NS,Berger Paints,India,82,,12.0,28.499999999999996,9.9209994,9.165,50.091,40.350925,10.44,12.96005,0,flat,up,flat,flat,up,down,False,4043400000.0,35837500000.0,3.47,2.87
CERA.NS,Cera Sanitaryware,India,72,,15.1,-2.7,9.524999600000001,3.172,37.40776,25.121141,157.2,234.08571,1,up,flat,flat,flat,flat,flat,False,773359000.0,6438158000.0,59.96,18.35
KAJARIACER.NS,Kajaria Ceramics,India,90,,20.4,55.400000000000006,10.7980005,7.302,35.11072,28.017118,34.32,43.00942,3,flat,up,up,flat,up,up,False,1694600000.0,13280800000.0,10.63,9.77
SUPREMEIND.NS,Supreme Industries,India,78,,4.2,38.7,9.115,1.473,44.562912,34.666237,81.22,104.40706,-1,flat,down,down,flat,down,up,False,2807200000.0,27176600000.0,22.1,34.13
WHIRLPOOL.NS,Whirlpool India,India,58,,12.1,-29.4,3.013,8.621,39.07595,22.178509,19.75,34.7972,2,up,up,up,flat,up,down,False,1028800000.0,27267500000.0,8.11,6.32
CROMPTON.NS,Crompton Greaves Consumer,India,69,,11.799999999999999,14.7,-2.688,5.797,,22.384417,-3.48,11.18412,-4,down,down,down,flat,down,down,True,1404800000.0,22350200000.0,2.18,-8.29
HAVELLS.NS,Havells India,India,66,,19.5,-16.6,6.923,2.801,48.83032,38.79317,25.99,32.71452,-3,flat,down,down,flat,down,down,False,2903800000.0,65181900000.0,4.62,11.52
SRF.NS,SRF,India,92,,31.8,75.6,12.715000000000002,36.195,35.295727,28.513386,73.04,90.41367,3,flat,up,up,flat,up,up,False,7588700000.0,49392000000.0,25.6,19.63
PIIND.NS,PI Industries,India,51,,-10.4,-38.9,17.879998999999998,3.048,32.41482,23.471752,76.9,106.2,2,flat,flat,up,flat,flat,up,False,2002000000.0,15652000000.0,13.2,20.52
DEEPAKNTR.NS,Deepak Nitrite,India,90,,36.4,207.39999999999998,9.1359995,27.903,30.628044,28.37598,57.48,62.04191,4,up,up,up,flat,up,up,False,3450200000.0,25776000000.0,25.3,16.11
NAVINFLUOR.NS,Navin Fluorine,India,96,,44.1,100.89999999999999,21.733,32.091,52.923256,40.731785,154.28,200.4577,3,up,up,up,flat,up,flat,False,2433100000.0,10450800000.0,47.39,41.43
CLEAN.NS,Clean Science,India,79,,10.5,4.7,23.719,0.135,37.64397,25.533463,21.88,32.25767,2,flat,flat,up,flat,flat,up,False,733500000.0,2684320000.0,6.9,5.48
AARTIIND.NS,Aarti Industries,India,83,,42.5,258.0,5.901,83.392,36.106167,26.254753,14.6,20.07827,3,flat,up,up,flat,up,up,False,1550000000.0,23870000000.0,4.26,3.78
GALAXYSURF.NS,Galaxy Surfactants,India,89,,39.4,108.1,6.151,8.579,23.494278,21.729645,99.62,107.71,-1,up,flat,down,flat,flat,down,False,624300000.0,13147000000.0,17.55,16.61
SUDARSCHEM.NS,Sudarshan Chemical,India,70,,5.4,105.0,0.73,64.172,133.63338,19.031786,9.11,63.96667,1,flat,flat,flat,flat,flat,up,True,787000000.0,27899000000.0,10.0,-14.7
SUVEN.NS,Suven Pharmaceuticals,India,78,,91.0,,0.0,2.823,,19.03359,-14.63,19.35,0,flat,down,up,flat,down,flat,False,-455955000.0,15201000.0,-2.02,-4.55
SYNGENE.NS,Syngene International,India,55,,-15.8,,6.138999800000001,9.473,73.336365,37.84293,5.5,10.65853,-2,flat,down,down,flat,down,flat,False,-90000000.0,7360000000.0,-0.22,3.67
LAURUSLABS.NS,Laurus Labs,India,92,,29.099999999999998,125.2,15.040000000000001,46.369,89.34589,63.804623,20.18,28.25814,4,up,up,up,flat,up,up,False,3676000000.0,20263100000.0,6.8,5.17
NEULANDLAB.NS,Neuland Laboratories,India,85,,119.19999999999999,962.8,2.2880001,16.072,59.45057,47.132217,389.13,490.832,0,flat,flat,flat,flat,flat,flat,False,1476731000.0,6415771000.0,115.1,165.76
JUBLPHARMA.NS,Jubilant Pharmova,India,60,,17.299999999999997,-45.0,4.0900003,50.943,40.340397,17.700296,22.18,50.55,0,up,flat,flat,flat,flat,down,False,1194000000.0,22722000000.0,7.52,3.52
KIRLOSBROS.NS,Kirloskar Brothers,India,70,,12.9,-0.1,8.009,10.101,40.35684,,47.08,,-2,flat,down,down,flat,down,flat,False,666000000.0,11049000000.0,8.39,14.04
WABAG.NS,VA Tech Wabag,India,87,,20.8,36.8,9.636,8.874,34.887806,22.059513,57.49,90.92222,3,up,up,flat,flat,up,up,False,1283000000.0,14144000000.0,22.38,14.54
ASTRAL.NS,Astral,India,87,,15.9,48.0,8.4809996,6.168,71.31776,45.32157,21.4,33.67491,2,up,up,up,flat,up,down,False,2130000000.0,20885000000.0,7.93,4.01
FINPIPE.NS,Finolex Industries,India,66,,-15.299999999999999,16.400000000000002,15.564998999999998,7.171,16.19799,15.168941,9.95,10.625,1,flat,flat,flat,flat,flat,up,False,1145200000.0,8835800000.0,1.85,4.23
PRINCEPIPE.NS,Prince Pipes,India,76,,5.0,593.2,3.8859999999999997,8.838,30.795454,18.94744,9.24,15.01786,0,flat,flat,flat,flat,flat,flat,True,337490000.0,6094180000.0,3.05,5.07
BHARTIARTL.NS,Bharti Airtel,India,81,20.151,18.4,35.099999999999994,13.139999999999999,100.415,40.628788,23.655214,47.87,82.21866,4,up,up,up,flat,up,up,False,81674000000.0,585391000000.0,13.37,12.15
RELIANCE.NS,Reliance Industries,India,65,,29.7,-22.400000000000002,6.614999500000001,36.653,23.875519,18.424282,55.27,71.62287,0,up,flat,flat,flat,flat,down,False,209460000000.0,3094680000000.0,15.48,12.54
INDUSTOWER.NS,Indus Towers,India,70,18.912001,4.6,0.6,21.776,51.79,13.872098,12.31289,27.13,30.56553,1,up,flat,flat,flat,flat,flat,False,17458000000.0,84311000000.0,6.62,6.8
NAUKRI.NS,Info Edge,India,94,,11.4,50.7,47.402,0.64,54.500202,58.23429,24.71,23.12555,2,up,flat,flat,flat,flat,up,False,5657970000.0,8690050000.0,8.72,4.19
