Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
SBIN.NS,State Bank of India,India,74,15.177,10.299999999999999,9.9,22.375999999999998,,11.86225,10.598621,91.18,102.05101,-1,down,up,down,flat,up,flat,False,196428700000.0,1011255900000.0,21.28,23.09
HDFCLIFE.NS,HDFC Life,India,69,10.8009994,15.2,11.899999999999999,1.8950000000000002,15.842,58.242058,44.402412,9.13,11.9757,0,flat,up,down,flat,up,flat,False,6111900000.0,337267900000.0,2.83,2.3
SBILIFE.NS,SBI Life,India,70,13.703000000000001,18.8,21.8,2.1389998,,70.98152,52.777206,25.98,34.94122,-2,up,down,down,flat,down,down,False,7249300000.0,463503300000.0,7.22,8.02
ICICIPRULI.NS,ICICI Prudential Life,India,63,12.579,-83.1,61.4,2.5510002,19.037,42.46988,34.76449,11.62,14.19552,0,flat,flat,flat,flat,flat,flat,False,3861800000.0,285127100000.0,2.66,4.30497
BSE.NS,BSE,India,100,,64.0,62.1,48.918,0.0,50.590115,37.481045,68.8,92.86294,2,up,up,flat,flat,up,flat,False,8740200000.0,15660200000.0,21.22,19.35
MCX.NS,MCX,India,100,,85.3,103.4,55.559999999999995,0.113,43.840424,33.821823,60.41,78.30447,2,up,up,down,flat,down,up,False,4134400000.0,7020000000.0,16.21,20.78
CDSL.NS,CDSL,India,70,23.913,4.2,-19.900000000000002,36.923,0.11,58.693535,44.67934,22.58,29.66248,1,up,up,flat,flat,up,down,False,1175100000.0,2927600000.0,5.62,3.84
CAMS.NS,CAMS,India,87,,11.5,17.0,31.785000000000004,4.863,39.647354,30.120573,19.85,26.12832,0,down,up,down,flat,up,up,False,1280159000.0,3950295000.0,5.14,5.08
ABB.NS,ABB India,India,78,19.131,12.1,3.0,21.349001,1.547,101.738716,72.197075,74.48,104.95578,1,flat,flat,flat,flat,flat,up,False,3623000000.0,35210300000.0,17.09,84.18
SIEMENS.NS,Siemens India,India,65,,14.6,-36.4,9.4569996,2.213,83.67597,57.539413,47.28,68.75635,1,up,flat,down,flat,down,up,False,3701000000.0,46175000000.0,10.4,7.8
CUMMINSIND.NS,Cummins India,India,79,,17.9,0.8999999999999999,18.694,0.431,63.66944,45.948902,85.19,118.04417,1,up,flat,down,flat,flat,up,False,6093000000.0,33749300000.0,21.98,23.43
KEI.NS,KEI Industries,India,87,,23.0,40.0,8.076,3.796,53.97465,38.590866,104.16,145.68214,0,flat,flat,up,flat,flat,down,False,2741400000.0,31853420000.0,28.66,29.72
POLYCAB.NS,Polycab India,India,89,25.549,39.0,32.5,9.184000000000001,1.738,48.933594,36.609177,189.89,253.81615,2,flat,up,flat,flat,flat,up,False,7843370000.0,82097320000.0,51.94,52.0
HAL.NS,Hindustan Aeronautics,India,77,23.979001,1.7999999999999998,5.5,27.549,0.16,36.09597,29.08592,136.5,169.39812,2,up,up,down,flat,up,up,False,41960800000.0,139424000000.0,62.74,27.91
BEL.NS,Bharat Electronics,India,86,,24.9,8.3,21.403,0.273,47.84606,35.508507,8.38,11.29166,0,flat,flat,down,flat,flat,up,False,10543400000.0,55469800000.0,1.44,3.04
BDL.NS,Bharat Dynamics,India,51,10.190000000000001,-73.0,-58.4,17.214,0.007,111.8316,41.801907,11.52,30.81917,0,down,flat,flat,flat,flat,up,False,1131821000.0,4886234000.0,3.09,1.99
MAZDOCK.NS,Mazagon Dock Shipbuilders,India,86,,12.1,21.5,20.120001000000002,4.481,37.743637,31.580168,66.39,79.34727,0,flat,flat,up,flat,flat,down,False,5494100000.0,29427000000.0,13.62,16.84
COCHINSHIP.NS,Cochin Shipyard,India,56,12.517,-15.6,-3.8,14.272000000000002,28.466,55.66544,34.255653,27.2,44.2,3,up,flat,up,flat,flat,up,False,2764844000.0,14842781000.0,10.51,5.5
GRSE.NS,Garden Reach Shipbuilders,India,91,,38.5,43.9,10.665,1.424,36.8345,29.98287,69.91,85.88571,0,flat,flat,down,flat,flat,up,False,1728376000.0,18146159000.0,15.09,26.47
DATAPATTNS.NS,Data Patterns,India,76,,16.8,-13.4,28.459,0.304,92.38324,54.490765,47.75,80.955,0,flat,up,flat,flat,up,down,False,220600000.0,1160300000.0,3.94,24.71
ASTRAMICRO.NS,Astra Microwave,India,87,15.994,19.7,43.9,16.595,21.883,90.41502,56.44446,20.24,32.42125,3,up,up,up,flat,up,flat,False,1059781000.0,4882433000.0,11.14,4.92
PARAS.NS,Paras Defence,India,89,13.137999,57.9,74.6,18.486,3.731,114.34427,75.63253,10.98,16.6,1,up,flat,flat,flat,flat,flat,False,343800000.0,1713100000.0,4.27,2.26
ZENTEC.NS,Zen Technologies,India,54,,-10.5,-27.900000000000002,26.845000000000002,0.95,85.67635,32.647957,19.96,52.38,-1,flat,flat,flat,flat,flat,down,False,344610000.0,1416384000.0,3.83,3.51
PREMEXPLN.NS,Premier Explosives,India,87,17.044999999999998,20.4,74.3,11.797,11.133,76.28371,41.183544,8.53,15.8,2,up,up,flat,flat,up,flat,False,65797000.0,892087000.0,1.22,1.13
BHARATFORG.NS,Bharat Forge,India,59,11.603,17.5,-18.0,6.422,76.475,99.89404,46.717175,22.65,48.43187,-1,up,flat,down,flat,flat,down,False,2325650000.0,45280430000.0,4.86,5.53
TARIL.NS,Transformers & Rectifiers,India,64,,8.1,-8.5,10.132,29.595,34.69803,23.279226,8.61,12.83333,0,flat,flat,flat,flat,flat,flat,False,615200000.0,5723400000.0,2.05,2.974356
VOLTAMP.NS,Voltamp Transformers,India,87,,28.4,14.7,13.922,0.03,32.48642,25.7379,312.9,394.94287,0,flat,flat,down,flat,flat,up,False,912228000.0,5437849000.0,90.17,47.35
SKIPPER.NS,Skipper,India,81,15.878998999999999,29.4,62.3,3.8379999999999996,63.557,27.079365,16.725489,18.9,30.6,1,up,flat,flat,flat,flat,flat,False,780570000.0,16665820000.0,6.96,4.63
KSB.NS,KSB,India,60,15.192,3.5999999999999996,-18.6,9.007,0.371,55.509914,34.301968,14.12,22.85,-1,flat,flat,down,flat,flat,flat,False,572000000.0,6907000000.0,3.29,2.28
KIRLOSENG.NS,Kirloskar Oil Engines,India,52,,13.4,-19.900000000000002,6.868,154.864,53.83082,36.921997,39.13,57.05,4,up,up,up,flat,up,up,False,1586000000.0,21162300000.0,10.86,7.64
ELECON.NS,Elecon Engineering,India,58,,6.1,-59.8,9.852,11.824,41.660324,18.631916,10.51,23.5,0,flat,flat,flat,flat,flat,flat,False,703500000.0,5205600000.0,3.14,0.27
THERMAX.NS,Thermax,India,55,,7.1,-83.39999999999999,5.473999999999999,42.166,77.017815,45.46219,52.78,89.41496,1,up,flat,down,flat,flat,up,False,252400000.0,23002600000.0,2.24,21.68
CGPOWER.NS,CG Power,India,79,,14.000000000000002,13.100000000000001,9.75,1.446,110.09482,62.531906,7.91,13.92649,1,up,flat,down,flat,flat,up,False,3130100000.0,32808100000.0,1.99,2.32
BHEL.NS,BHEL,India,84,,40.300000000000004,,6.758,31.312,57.360912,29.222383,7.01,13.76,0,flat,flat,flat,flat,flat,flat,True,3767100000.0,76977200000.0,1.08,3.71
DIXON.NS,Dixon Technologies,India,84,,21.099999999999998,154.6,3.639,18.457,41.335094,50.06257,340.8,281.38788,1,flat,flat,flat,flat,flat,up,False,6634200000.0,155476600000.0,117.87,48.81
KAYNES.NS,Kaynes Technology,India,75,,42.6,-0.4,8.895999999999999,19.168,70.59592,42.20609,54.37,90.94186,0,up,up,down,flat,flat,down,False,912230000.0,12426380000.0,13.23,11.2
SYRMA.NS,Syrma SGS Technology,India,89,,68.30000000000001,86.0,6.737,13.045,76.78019,48.127537,19.38,30.91785,2,up,flat,flat,flat,flat,up,False,1000740000.0,15886180000.0,5.19,5.28
AVALON.NS,Avalon Technologies,India,89,,49.8,145.3,7.445,29.503,118.3432,55.176704,16.9,36.24718,2,up,up,up,flat,up,down,False,411510000.0,4798910000.0,6.14,4.86
CYIENTDLM.NS,Cyient DLM,India,89,,34.300000000000004,118.10000000000001,6.0510002,17.021,68.0628,40.22606,10.35,17.51228,1,up,flat,flat,flat,flat,flat,False,162850000.0,3738000000.0,2.05,2.83
PGEL.NS,PG Electroplast,India,41,6.69,-10.100000000000001,-56.99999999999999,3.717,19.567,88.919304,37.52636,6.94,16.44444,-1,flat,flat,down,flat,flat,flat,False,648638000.0,17166752000.0,2.27,2.14
AMBER.NS,Amber Enterprises,India,61,5.583,10.5,11.0,1.4579999,46.566,142.87975,36.748325,50.56,196.58038,0,flat,flat,flat,flat,flat,flat,True,1338780000.0,41475199000.0,37.89,-7.75
ELIN.NS,Elin Electronics,India,75,,23.599999999999998,,-0.606,2.969,20.855604,,4.64,,-2,flat,down,down,flat,down,flat,False,-7630000.0,3166630000.0,-0.16,0.75
NTPC.NS,NTPC,India,62,,8.0,-1.6,14.530999999999999,118.127,10.4509325,12.085095,32.71,28.28691,-2,flat,down,down,flat,down,flat,False,67210500000.0,507409600000.0,6.93,10.81
NHPC.NS,NHPC,India,76,,18.5,2.8000000000000003,31.094998,113.111,28.186811,12.023437,2.73,6.4,-1,up,flat,down,flat,flat,down,False,10958700000.0,38083100000.0,1.09,1.45
SJVN.NS,SJVN,India,63,,52.0,-1.7000000000000002,12.770999999999999,226.528,41.78395,14.088348,1.62,4.80468,1,up,flat,flat,flat,flat,flat,True,2249300000.0,13943800000.0,0.66,-0.3
JSWENERGY.NS,JSW Energy,India,41,,1.2,-39.5,10.373000000000001,229.16,44.58464,33.48407,12.76,16.99017,1,up,flat,flat,flat,flat,flat,False,4709700000.0,52071300000.0,,2.07
ADANIPOWER.NS,Adani Power,India,91,,34.0,44.4,24.148001,82.332,28.132431,26.21442,7.4,7.94143,2,flat,up,flat,flat,up,up,False,48056900000.0,189018900000.0,2.49,2.08
ADANIGREEN.NS,Adani Green Energy,India,65,,16.6,18.5,13.095,346.548,130.68073,43.415844,10.43,31.39407,3,flat,up,up,flat,up,up,True,8450000000.0,43230000000.0,5.05,2.33
WAAREEENER.NS,Waaree Energies,India,85,,79.2,14.2,12.703000000000001,21.402,20.359756,16.315567,132.59,165.45549,1,up,flat,down,flat,flat,up,False,8502200000.0,79317900000.0,29.5,36.84
PREMIERENE.NS,Premier Energies,India,90,,37.7,53.0,19.676,86.005,30.990484,21.24118,33.62,49.05095,3,up,up,up,flat,up,flat,False,4568250000.0,22303030000.0,10.14,8.72
ATGL.NS,Adani Total Gas,India,68,,27.200000000000003,-14.000000000000002,10.083999500000001,58.65,114.283226,,5.72,,1,up,flat,flat,flat,flat,flat,False,1417200000.0,17535300000.0,1.29,1.53
FINCABLES.NS,Finolex Cables,India,80,12.325999999999999,22.400000000000002,17.1,11.291,0.314,22.1997,15.309911,46.62,67.6,0,flat,up,flat,flat,up,down,False,2244300000.0,19510800000.0,14.67,10.73
RRKABEL.NS,R R Kabel,India,88,,53.900000000000006,128.5,5.609999999999999,13.092,51.62609,35.37831,53.81,78.52268,2,up,up,up,flat,up,down,False,2052000000.0,31682000000.0,18.14,14.85
POWERINDIA.NS,Hitachi Energy India,India,93,,68.60000000000001,123.50000000000001,12.555,1.663,135.99829,71.858536,257.54,487.416,3,up,up,flat,flat,up,up,False,3304600000.0,27073500000.0,74.14,58.65
BLUESTARCO.NS,Blue Star,India,61,,14.000000000000002,-15.1,3.978,23.588,58.851112,37.371452,25.59,40.29814,1,flat,flat,flat,flat,flat,up,False,2270500000.0,40720600000.0,11.05,3.92
VOLTAS.NS,Voltas,India,48,5.7189997,2.5,-51.800000000000004,2.6390000000000002,15.51,112.900085,37.981304,11.31,33.61917,-2,flat,flat,down,flat,flat,down,False,1161800000.0,48435400000.0,3.51,2.57
RVNL.NS,RVNL,India,51,8.9829996,4.2,-58.8,4.285,49.078,54.935715,41.95091,4.2,5.5,1,flat,flat,flat,flat,flat,up,False,1870700000.0,66959100000.0,0.9,1.55
IRCON.NS,IRCON International,India,46,9.084,-6.5,-8.799999999999999,6.565,85.833,20.500792,16.853249,6.33,7.7,1,up,down,flat,flat,down,up,False,1916000000.0,31889800000.0,2.04,1.07
RAILTEL.NS,RailTel Corporation,India,83,16.253999999999998,27.6,25.2,8.096,2.817,26.538462,19.282827,10.79,14.85,-1,flat,down,flat,flat,down,flat,False,657800000.0,8932700000.0,2.05,
TITAGARH.NS,Titagarh Rail Systems,India,41,4.9200002,-12.9,-18.8,3.8599998,25.363,92.80067,23.58538,8.98,35.33333,3,up,up,up,flat,up,flat,True,539600000.0,8754300000.0,3.97,3.58
JWL.NS,Jupiter Wagons,India,42,5.768,-25.3,-72.5,5.868,33.365,63.957813,26.234097,4.03,9.825,-1,flat,flat,down,flat,flat,flat,False,288275000.0,7801507000.0,0.67,1.33
TEXRAIL.NS,Texmaco Rail,India,64,,-16.900000000000002,68.5,5.095000000000001,37.094,20.25,16.079105,5.32,6.7,1,flat,flat,up,flat,flat,flat,False,500377000.0,7566800000.0,1.23,1.42
BEML.NS,BEML,India,52,4.858,8.6,-37.5,3.2489999999999997,10.568,87.57109,26.456339,21.45,71.0,3,up,up,up,flat,up,flat,True,1798200000.0,17941700000.0,71.59,-2.69
IRCTC.NS,IRCTC,India,81,34.959,15.1,-8.9,26.721,1.874,29.827782,22.83956,17.42,22.75,0,flat,flat,flat,flat,flat,flat,False,3263963000.0,14597195000.0,4.08,4.93
LT.NS,Larsen & Toubro,India,66,,8.1,14.000000000000002,5.588,97.64,33.475014,22.371807,120.46,180.2447,-2,flat,down,down,flat,down,flat,False,41228500000.0,679417400000.0,29.96,38.7
KNRCON.NS,KNR Constructions,India,48,9.1850005,-32.6,-23.599999999999998,16.2,49.162,9.169884,16.086554,15.54,8.85833,-1,flat,down,flat,flat,down,flat,False,1062070000.0,6955904000.0,3.78,3.66
PNCINFRA.NS,PNC Infratech,India,69,12.989999999999998,-5.1,42.9,15.495000000000001,75.883,6.9669957,11.048845,32.42,20.44286,-1,flat,flat,flat,flat,flat,down,False,1077574000.0,16169829000.0,4.2,2.99
AHLUCONT.NS,Ahluwalia Contracts,India,65,13.785,8.799999999999999,-1.6,5.824,3.552,20.5501,13.989951,39.72,58.34545,1,flat,flat,flat,flat,flat,up,False,820212000.0,13222987000.0,12.24,8.07
ADANIPORTS.NS,Adani Ports,India,80,,18.6,2.4,32.431,64.051,28.62628,21.462645,58.6,78.15906,1,up,up,flat,flat,up,down,False,36204000000.0,108208000000.0,15.71,14.45
CONCOR.NS,Container Corporation,India,64,,0.3,0.6,13.670999,7.39,30.922419,21.074104,16.37,24.02,-1,down,flat,flat,flat,flat,flat,False,2667400000.0,21597600000.0,3.53,3.46
SCI.NS,Shipping Corporation of India,India,79,,14.2,118.9,1.102,29.454,10.330578,90.909096,29.04,3.3,1,flat,flat,up,flat,up,flat,False,4046000000.0,15132100000.0,8.69,8.69
GESHIP.NS,Great Eastern Shipping,India,100,,66.9,159.4,60.307,6.409,5.0473423,6.905197,261.92,191.45,3,up,up,up,flat,up,flat,False,13088400000.0,20053600000.0,91.49,72.98
GPPL.NS,Gujarat Pipavav Port,India,92,21.802999,24.0,25.0,44.472998000000004,1.544,14.091933,13.094012,10.66,11.47242,2,flat,up,flat,flat,up,up,False,1422000000.0,3172140000.0,2.95,2.23
DREDGECORP.NS,Dredging Corporation of India,India,57,0.38800002,3.4000000000000004,543.8,0.393,88.388,202.66667,,5.25,,2,flat,up,flat,up,up,flat,True,869054000.0,4782302000.0,34.62,-8.8
TRENT.NS,Trent,India,81,,17.8,20.7,8.637,36.034,88.97254,59.62204,33.87,50.54339,0,flat,flat,flat,flat,flat,flat,False,4003300000.0,50279900000.0,7.506667,9.613333
TITAN.NS,Titan Company,India,76,,29.299999999999997,62.8,6.2319998000000005,195.001,77.976204,59.0905,64.73,85.41813,-1,flat,flat,flat,flat,flat,down,False,11790000000.0,206070000000.0,13.27,18.97
VBL.NS,Varun Beverages,India,82,16.853,20.4,15.7,14.035,15.869,44.28929,37.869064,9.99,11.68368,2,up,up,up,flat,up,down,False,15207970000.0,84512320000.0,4.5,2.58
ITC.NS,ITC,India,55,,-11.1,-16.0,25.937998,3.293,17.91798,16.97599,15.85,16.72951,1,flat,flat,flat,flat,flat,up,False,43941300000.0,190008900000.0,3.51,4.3
BRITANNIA.NS,Britannia Industries,India,76,,8.200000000000001,13.600000000000001,13.376,26.875,52.693844,42.853214,105.24,129.40686,-2,flat,down,flat,flat,down,down,False,6783400000.0,46859500000.0,28.16,28.23
NESTLEIND.NS,Nestle India,India,93,,25.2,48.1,15.623000000000001,8.621,78.016235,61.946358,19.71,24.82309,2,up,flat,flat,flat,flat,up,False,9586800000.0,63632700000.0,4.97,5.17
HINDUNILVR.NS,Hindustan Unilever,India,77,,5.0,8.4,22.644000000000002,3.016,46.25832,39.15645,45.06,53.23261,2,up,flat,flat,flat,flat,up,False,26730000000.0,171840000000.0,11.38,12.72
GODFRYPHLP.NS,Godfrey Phillips India,India,52,,-18.9,-44.3,22.389999,3.757,26.097061,20.435326,87.78,112.1,-1,down,flat,flat,flat,flat,flat,False,1983900000.0,11918500000.0,12.72,33.43
JUBLFOOD.NS,Jubilant FoodWorks,India,66,16.893,20.3,-18.4,4.504,2.655,85.85237,52.611794,5.69,9.28499,4,up,up,up,flat,up,up,False,797910000.0,24994660000.0,1.21,1.07
WESTLIFE.NS,Westlife Foodworld,India,39,,11.4,-50.0,1.1849999,291.521,289.9505,114.63567,2.02,5.10923,-1,up,down,down,flat,down,flat,False,5868000.0,7278617000.0,0.04,0.15
DEVYANI.NS,Devyani International,India,66,,16.5,300.0,-0.47400002,203.327,,129.31837,-0.22,1.02151,4,up,up,up,flat,up,up,True,146470000.0,15805160000.0,0.12,-0.08
INDHOTEL.NS,Indian Hotels,India,87,,15.1,20.7,20.868999,18.987,48.007965,38.692314,15.06,18.68588,-4,down,down,down,flat,down,down,False,3579000000.0,23391900000.0,2.51,4.21
EIHOTEL.NS,EIH,India,95,,21.7,246.3,23.1,4.666,30.492538,20.932377,10.05,14.64,1,up,flat,flat,flat,flat,flat,False,2376200000.0,8952200000.0,3.8,3.89
CHALET.NS,Chalet Hotels,India,48,,-42.699999999999996,-57.699999999999996,22.12,64.041,34.941837,26.64479,24.07,31.56527,-2,down,flat,down,flat,flat,flat,False,861250000.0,5122730000.0,3.93,7.44
PAGEIND.NS,Page Industries,India,84,52.5,14.099999999999998,9.0,14.557999999999998,18.422,57.54211,43.04751,686.28,917.3585,0,flat,down,flat,flat,down,up,False,1787304000.0,12525994000.0,160.24,169.93
BATAINDIA.NS,Bata India,India,48,8.465999,5.0,-95.3,3.817,86.9,69.18661,33.934566,10.45,21.30571,0,flat,flat,down,flat,flat,up,False,22080000.0,8276260000.0,0.17,5.14
ASIANPAINT.NS,Asian Paints,India,88,,17.9,39.900000000000006,12.812999999999999,17.847,54.829247,45.0494,49.78,60.58682,4,up,up,up,flat,up,up,False,15392500000.0,105214400000.0,16.05,12.22
BERGEPAINT.NS,Berger Paints,India,83,,13.200000000000001,28.499999999999996,9.912,9.165,51.555023,41.570057,10.45,12.96005,0,flat,up,flat,flat,up,down,False,4043400000.0,35837500000.0,3.47,2.87
CERA.NS,Cera Sanitaryware,India,68,14.466999999999999,12.8,-9.700000000000001,9.952,3.172,38.13361,25.434553,158.22,237.21667,1,up,flat,flat,flat,flat,flat,False,773359000.0,6438158000.0,59.96,18.35
KAJARIACER.NS,Kajaria Ceramics,India,90,,20.4,55.400000000000006,10.7980005,7.302,35.049534,27.9981,34.32,42.96363,3,flat,up,up,flat,up,up,False,1694600000.0,13280800000.0,10.63,9.77
SUPREMEIND.NS,Supreme Industries,India,78,,4.2,38.7,9.115,1.473,42.05589,32.829483,81.23,104.05891,-2,flat,down,down,flat,down,flat,False,2807200000.0,27176600000.0,22.1,34.13
WHIRLPOOL.NS,Whirlpool India,India,60,,14.899999999999999,-29.4,3.007,8.621,40.65536,22.909525,19.76,35.0662,2,up,up,up,flat,up,down,False,1028800000.0,27267500000.0,8.11,6.32
CROMPTON.NS,Crompton Greaves Consumer,India,69,,12.9,14.7,-2.6889998,5.797,,22.123167,-3.75,11.25969,-3,flat,down,down,flat,down,down,False,-5339300000.0,22832700000.0,-8.29,1.53
HAVELLS.NS,Havells India,India,66,,19.5,-16.6,6.923,2.801,49.116062,39.065224,26.02,32.71452,-3,flat,down,down,flat,down,down,False,2903800000.0,65181900000.0,4.62,11.52
SRF.NS,SRF,India,92,,31.8,75.6,12.715000000000002,36.195,35.675713,28.788786,72.96,90.41367,3,flat,up,up,flat,up,up,False,7588700000.0,49392000000.0,25.6,19.63
PIIND.NS,PI Industries,India,53,12.3509996,-12.4,-39.4,19.673,3.048,31.593203,25.595367,87.12,107.53508,2,flat,flat,up,flat,flat,up,False,2002000000.0,15652000000.0,13.2,20.52
DEEPAKNTR.NS,Deepak Nitrite,India,90,,36.4,207.39999999999998,9.1359995,27.903,31.358498,29.041924,57.49,62.07578,4,up,up,up,flat,up,up,False,3450200000.0,25561000000.0,25.3,16.11
NAVINFLUOR.NS,Navin Fluorine,India,96,,44.1,100.89999999999999,21.733,32.091,53.24562,41.178143,154.67,199.99689,3,up,up,up,flat,up,flat,False,2433100000.0,10450800000.0,47.39,41.43
CLEAN.NS,Clean Science,India,79,,10.5,4.7,23.719,0.135,36.341686,24.729002,21.95,32.25767,2,flat,flat,up,flat,flat,up,False,733500000.0,2684320000.0,6.9,5.48
AARTIIND.NS,Aarti Industries,India,83,,42.5,258.0,5.901,83.392,34.117046,24.825346,14.61,20.07827,3,flat,up,up,flat,up,up,False,1550000000.0,23870000000.0,4.26,3.78
GALAXYSURF.NS,Galaxy Surfactants,India,61,10.47,14.799999999999999,-18.0,5.095000000000001,8.579,27.86557,20.94569,75.43,100.35,-1,up,flat,down,flat,flat,down,False,624300000.0,13147000000.0,17.55,16.61
SUDARSCHEM.NS,Sudarshan Chemical,India,61,1.04,106.69999999999999,,0.22799999999999998,64.172,400.5614,18.937243,2.85,60.28333,1,flat,flat,flat,flat,flat,up,True,787000000.0,27899000000.0,10.0,-14.7
SUVEN.NS,Suven Pharmaceuticals,India,78,,494.09999999999997,,0.0,2.823,,17.426357,-12.13,19.35,0,flat,down,up,flat,down,flat,False,-455955000.0,15201000.0,-2.02,-4.55
SYNGENE.NS,Syngene International,India,55,,-15.8,,6.138999800000001,9.473,73.01458,37.608376,5.49,10.65853,-2,flat,down,down,flat,down,flat,False,-90000000.0,7360000000.0,-0.22,3.67
LAURUSLABS.NS,Laurus Labs,India,92,,29.099999999999998,125.2,15.040000000000001,46.369,92.01577,65.108185,20.29,28.67535,4,up,up,up,flat,up,up,False,3676000000.0,20263100000.0,6.8,5.17
NEULANDLAB.NS,Neuland Laboratories,India,85,,122.10000000000001,962.8,2.2880001,16.072,57.72636,45.606865,388.54,491.79,0,flat,flat,flat,flat,flat,flat,False,1476731000.0,6415771000.0,115.1,165.76
JUBLPHARMA.NS,Jubilant Pharmova,India,56,5.962,18.7,-22.400000000000002,4.813000199999999,50.943,37.694454,18.602362,25.07,50.8,0,up,flat,flat,flat,flat,down,False,1194000000.0,22722000000.0,7.52,3.52
KIRLOSBROS.NS,Kirloskar Brothers,India,70,,12.9,-0.1,8.009,10.101,40.21503,,46.97,,-2,flat,down,down,flat,down,flat,False,666000000.0,11049000000.0,8.39,14.04
WABAG.NS,VA Tech Wabag,India,81,15.674,22.3,20.599999999999998,9.394,8.874,33.136387,21.847881,58.73,89.075,3,up,up,flat,flat,up,up,False,1283000000.0,14144000000.0,22.38,14.54
ASTRAL.NS,Astral,India,80,13.797999999999998,24.2,18.8,8.169,6.168,72.052185,42.973915,19.93,33.41562,2,up,up,up,flat,up,down,False,2130000000.0,20885000000.0,7.93,4.01
FINPIPE.NS,Finolex Industries,India,81,9.731,12.1,59.0,14.563,7.171,16.242212,14.658504,9.95,11.025,0,flat,flat,flat,flat,flat,flat,False,2612500000.0,13138800000.0,4.23,1.88
PRINCEPIPE.NS,Prince Pipes,India,76,,5.0,593.2,3.8859999999999997,8.838,29.437231,18.218351,9.24,14.93,0,flat,flat,flat,flat,flat,flat,True,337490000.0,6094180000.0,3.05,5.07
BHARTIARTL.NS,Bharti Airtel,India,81,20.151,18.4,35.099999999999994,13.139999999999999,100.415,40.706818,23.73653,47.82,82.00861,4,up,up,up,flat,up,up,False,81674000000.0,585391000000.0,13.37,12.15
RELIANCE.NS,Reliance Industries,India,65,,29.7,-22.400000000000002,6.614999500000001,36.653,23.955847,18.509922,55.26,71.5184,0,up,flat,flat,flat,flat,down,False,209460000000.0,3094680000000.0,15.48,12.54
