Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
TARIL.NS,Transformers & Rectifiers,India,64,,8.1,-8.5,10.132,29.595,33.57545,23.232473,8.88,12.83333,0,flat,flat,flat,flat,flat,flat,False,615200000.0,5723400000.0,2.05,2.974356
VOLTAMP.NS,Voltamp Transformers,India,87,,28.4,14.7,13.922,0.03,35.30446,27.75823,312.85,397.9,0,flat,flat,down,flat,flat,up,False,912228000.0,5437849000.0,90.17,47.35
SKIPPER.NS,Skipper,India,69,,4.5,25.4,4.006,63.557,30.057732,19.566994,19.92,30.6,1,up,flat,flat,flat,flat,flat,False,568140000.0,13098320000.0,5.03,6.96
KSB.NS,KSB,India,60,15.192,3.5999999999999996,-18.6,9.007,0.371,57.093105,39.96517,14.07,20.1,-2,flat,flat,down,flat,flat,down,False,572000000.0,6907000000.0,3.29,2.28
KIRLOSENG.NS,Kirloskar Oil Engines,India,52,,13.4,-19.900000000000002,6.868,154.864,57.76383,37.89834,37.43,57.05,1,flat,flat,flat,flat,flat,up,False,1137100000.0,19995300000.0,7.81,10.86
ELECON.NS,Elecon Engineering,India,58,,6.1,-59.8,9.852,11.824,40.303604,18.076595,10.54,23.5,0,flat,flat,flat,flat,flat,flat,False,703500000.0,5205600000.0,3.14,0.27
THERMAX.NS,Thermax,India,55,,7.1,-83.39999999999999,5.473999999999999,42.166,69.258766,40.859947,52.75,89.41274,1,up,flat,down,flat,flat,up,False,252400000.0,23002600000.0,2.24,21.68
CGPOWER.NS,CG Power,India,79,,14.000000000000002,13.100000000000001,9.75,1.446,113.54351,64.652885,7.93,13.92668,1,up,flat,down,flat,flat,up,False,3130100000.0,32808100000.0,1.99,2.32
BHEL.NS,BHEL,India,84,,40.300000000000004,,6.758,31.312,60.71633,30.747286,6.98,13.78333,1,flat,flat,flat,flat,flat,up,True,3767100000.0,76977200000.0,1.08,3.71
DIXON.NS,Dixon Technologies,India,84,,21.099999999999998,154.6,3.639,18.457,46.41069,50.753395,307.58,281.26196,1,flat,flat,flat,flat,flat,up,False,6634200000.0,155476600000.0,117.87,48.81
KAYNES.NS,Kaynes Technology,India,75,,40.5,-0.4,8.866999,19.168,70.01749,40.076527,51.45,89.88803,-2,flat,flat,down,flat,down,down,False,564260000.0,9460170000.0,8.36,13.23
SYRMA.NS,Syrma SGS Technology,India,89,,68.30000000000001,86.0,6.737,13.045,82.8225,51.87005,19.38,30.94464,2,up,flat,flat,flat,flat,up,False,1000740000.0,15886180000.0,5.19,5.28
AVALON.NS,Avalon Technologies,India,89,,49.8,145.3,7.445,29.503,118.12906,64.772675,19.99,36.45673,2,up,up,up,flat,up,down,False,348690000.0,4844140000.0,5.2,6.14
CYIENTDLM.NS,Cyient DLM,India,89,,34.300000000000004,118.10000000000001,6.0510002,17.021,82.78207,49.01989,10.37,17.51228,1,up,flat,flat,flat,flat,flat,False,162850000.0,3738000000.0,2.05,2.83
PGEL.NS,PG Electroplast,India,79,,35.3,13.700000000000001,3.537,19.567,77.97223,33.90097,7.2,16.56,2,up,up,down,flat,up,up,False,762183000.0,20339574000.0,2.65,2.27
AMBER.NS,Amber Enterprises,India,54,,12.7,-79.3,0.76099997,46.566,283.8876,39.08076,26.16,190.02956,-2,down,down,down,flat,down,up,True,222704000.0,38877245000.0,6.33,37.89
ELIN.NS,Elin Electronics,India,75,,22.8,,-0.606,2.969,,,-1.68,,-1,up,down,down,flat,down,flat,False,-214140000.0,3548020000.0,-4.39,-0.16
NTPC.NS,NTPC,India,62,,8.0,-1.6,14.530999999999999,118.127,10.126834,11.764919,32.72,28.16424,-1,flat,down,down,flat,down,up,False,67210500000.0,507409600000.0,6.93,10.81
NHPC.NS,NHPC,India,76,,18.5,2.8000000000000003,31.094998,113.111,27.805862,11.860938,2.73,6.4,-1,up,flat,down,flat,flat,down,False,10958700000.0,38083100000.0,1.09,1.45
SJVN.NS,SJVN,India,63,,52.0,-1.7000000000000002,12.770999999999999,226.528,37.051136,13.572184,1.76,4.80468,1,up,flat,flat,flat,flat,flat,True,2249300000.0,13943800000.0,0.66,-0.3
JSWENERGY.NS,JSW Energy,India,41,,1.2,-39.5,10.373000000000001,229.16,41.923077,31.4879,12.74,16.96207,1,up,flat,flat,flat,flat,flat,False,4709700000.0,52071300000.0,,2.07
ADANIPOWER.NS,Adani Power,India,91,,34.0,44.4,24.148001,82.332,27.72162,26.11771,7.4,7.85444,2,flat,up,flat,flat,up,up,False,48056900000.0,189018900000.0,2.49,2.08
ADANIGREEN.NS,Adani Green Energy,India,65,,16.6,18.5,13.095,346.548,124.524506,43.45289,10.41,29.83231,3,flat,up,up,flat,up,up,True,8450000000.0,43230000000.0,5.05,2.33
WAAREEENER.NS,Waaree Energies,India,85,,79.2,14.2,12.703000000000001,21.402,19.66199,15.75046,132.54,165.45549,-1,up,flat,down,flat,flat,down,False,8502200000.0,79317900000.0,29.5,36.84
PREMIERENE.NS,Premier Energies,India,90,,35.3,53.0,19.667,86.005,26.565601,20.029922,37.27,49.43104,3,up,up,flat,flat,up,up,False,4630670000.0,24625940000.0,10.45,10.14
ATGL.NS,Adani Total Gas,India,68,,27.200000000000003,-14.000000000000002,10.083999500000001,58.65,105.12152,,5.76,,1,up,flat,flat,flat,flat,flat,False,1417200000.0,17535300000.0,1.29,1.53
FINCABLES.NS,Finolex Cables,India,93,,44.3,53.2,11.532,0.314,23.329515,16.799175,52.35,72.7,4,up,up,up,flat,up,up,False,2490400000.0,20131500000.0,16.28,14.67
RRKABEL.NS,R R Kabel,India,88,,53.900000000000006,128.5,5.609999999999999,13.092,44.02121,30.133226,53.74,78.50802,2,up,up,up,flat,up,down,False,2052000000.0,31682000000.0,18.14,14.85
POWERINDIA.NS,Hitachi Energy India,India,93,,68.60000000000001,123.50000000000001,12.555,1.663,123.06863,64.42476,259.53,495.77216,0,flat,flat,down,flat,flat,up,False,2941500000.0,24414200000.0,65.99,74.14
BLUESTARCO.NS,Blue Star,India,61,,13.3,-15.1,3.979,23.588,60.286522,38.70862,24.78,38.59347,-2,down,down,down,flat,down,up,False,1025000000.0,33779200000.0,4.99,11.05
VOLTAS.NS,Voltas,India,83,,18.7,52.0,2.999,15.51,86.241714,36.22656,13.57,32.30503,2,flat,up,flat,flat,up,up,False,2137600000.0,46233000000.0,6.46,3.51
RVNL.NS,RVNL,India,72,,10.6,16.900000000000002,4.32,49.078,49.10905,38.48364,4.31,5.5,2,flat,flat,up,flat,flat,up,False,1593600000.0,43212300000.0,0.76,0.9
IRCON.NS,IRCON International,India,53,,9.5,-43.4,5.667,85.833,17.957382,15.322079,6.57,7.7,-1,up,down,down,flat,down,flat,False,927400000.0,19558300000.0,1.99,2.04
RAILTEL.NS,RailTel Corporation,India,83,16.253999999999998,27.6,25.2,8.096,2.817,25.004633,18.168348,10.79,14.85,-1,flat,down,flat,flat,down,flat,False,657800000.0,8932700000.0,2.05,
TITAGARH.NS,Titagarh Rail Systems,India,83,,12.6,67.0,6.072,25.363,61.20192,25.569584,14.56,34.85,4,up,up,up,flat,up,up,True,525800000.0,7650700000.0,3.84,3.97
JWL.NS,Jupiter Wagons,India,67,,46.0,-14.299999999999999,5.329,33.365,62.377552,25.943766,3.92,9.425,0,flat,flat,flat,flat,flat,flat,False,282546000.0,6707354000.0,0.66,0.67
TEXRAIL.NS,Texmaco Rail,India,64,,-16.900000000000002,68.5,5.095000000000001,37.094,22.586466,17.93433,5.32,6.7,1,flat,flat,up,flat,flat,flat,False,500377000.0,7566800000.0,1.23,1.42
BEML.NS,BEML,India,83,,29.299999999999997,,3.934,10.529,96.939255,28.673117,21.4,72.35,0,flat,flat,flat,flat,flat,flat,False,-270100000.0,8196200000.0,-3.24,71.59
IRCTC.NS,IRCTC,India,80,,18.099999999999998,0.0,25.677,1.874,27.218714,21.16741,17.42,22.4,1,flat,up,flat,flat,up,flat,False,3301588000.0,13695293000.0,4.13,4.08
LT.NS,Larsen & Toubro,India,66,,8.1,14.000000000000002,5.588,97.64,32.9566,22.079613,120.51,179.87634,-3,flat,down,down,flat,down,down,False,41228500000.0,679417400000.0,29.96,38.7
KNRCON.NS,KNR Constructions,India,52,,-4.0,-34.599999999999994,14.757000000000001,49.162,8.776034,14.5516815,14.02,8.45538,-3,flat,down,down,flat,down,down,False,808083000.0,5879447000.0,2.87,3.78
PNCINFRA.NS,PNC Infratech,India,63,,18.7,-23.0,12.998999999999999,75.883,6.338354,8.920566,28.55,20.28571,1,up,flat,flat,flat,flat,flat,False,3319480000.0,16884596000.0,12.94,4.2
AHLUCONT.NS,Ahluwalia Contracts,India,60,,12.0,-79.7,4.802,3.552,17.822077,12.496524,33.61,47.93333,-1,flat,flat,flat,flat,flat,down,False,103883000.0,11258137000.0,1.55,12.24
ADANIPORTS.NS,Adani Ports,India,80,,18.6,2.4,32.431,64.051,29.096653,21.797478,58.56,78.16959,1,up,up,flat,flat,up,down,False,36204000000.0,108208000000.0,15.71,14.45
CONCOR.NS,Container Corporation,India,64,,0.3,0.6,13.670999,7.39,30.959536,21.643806,16.31,23.33,0,down,flat,flat,flat,flat,up,False,2667400000.0,21597600000.0,3.53,3.46
SCI.NS,Shipping Corporation of India,India,83,,40.300000000000004,75.0,1.102,29.454,8.432106,88.818184,34.76,3.3,2,up,flat,up,flat,up,flat,False,6193400000.0,18465600000.0,13.3,8.69
GESHIP.NS,Great Eastern Shipping,India,100,,66.9,159.4,60.307,6.409,5.270915,7.210238,261.89,191.45,3,up,up,up,flat,up,flat,False,13088400000.0,20053600000.0,91.49,72.98
GPPL.NS,Gujarat Pipavav Port,India,99,,32.5,41.699999999999996,45.058998,1.544,13.943771,13.9277115,11.56,11.57333,2,up,up,down,flat,up,up,False,1479000000.0,3317670000.0,3.06,2.95
DREDGECORP.NS,Dredging Corporation of India,India,63,3.1889997,46.7,,2.9749999,88.829,60.44835,,17.62,,0,flat,flat,flat,flat,flat,flat,True,112354000.0,3554341000.0,4.01,34.62
TRENT.NS,Trent,India,81,,17.8,20.7,8.637,36.034,82.07363,54.690475,33.95,50.94854,0,flat,flat,flat,flat,flat,flat,False,5190100000.0,57547100000.0,9.73,7.506667
TITAN.NS,Titan Company,India,76,,29.299999999999997,62.8,6.2319998000000005,195.001,76.72174,55.87145,64.76,88.92735,1,up,up,flat,flat,up,down,False,17770000000.0,207870000000.0,20.02,13.27
VBL.NS,Varun Beverages,India,82,16.853,20.4,15.7,14.035,15.869,40.329014,34.662804,10.03,11.66957,2,up,up,up,flat,up,down,False,15207970000.0,84512320000.0,4.5,2.58
ITC.NS,ITC,India,55,,-11.1,-16.0,25.937998,3.293,16.624605,15.653552,15.85,16.83324,1,flat,flat,flat,flat,flat,up,False,43941300000.0,190008900000.0,3.51,4.3
BRITANNIA.NS,Britannia Industries,India,76,,8.200000000000001,13.600000000000001,13.376,26.875,46.71752,38.820686,108.15,130.14969,0,up,down,flat,flat,down,flat,False,5913500000.0,49643700000.0,24.55,28.16
NESTLEIND.NS,Nestle India,India,93,,25.2,48.1,15.623000000000001,8.621,70.83544,56.352142,19.75,24.82603,2,up,flat,flat,flat,flat,up,False,9586800000.0,63632700000.0,4.97,5.17
HINDUNILVR.NS,Hindustan Unilever,India,77,,5.0,8.4,22.644000000000002,3.016,43.698597,36.93225,44.99,53.23261,2,up,flat,flat,flat,flat,up,False,26730000000.0,171840000000.0,11.38,12.72
GODFRYPHLP.NS,Godfrey Phillips India,India,52,,-18.9,-44.3,22.389999,3.757,23.121717,18.064228,87.58,112.1,-1,down,flat,flat,flat,flat,flat,False,1983900000.0,11918500000.0,12.72,33.43
JUBLFOOD.NS,Jubilant FoodWorks,India,64,,20.3,-18.4,4.415,2.655,84.30973,52.33908,5.65,9.10123,4,up,up,up,flat,up,up,False,972400000.0,25696540000.0,1.47,1.21
WESTLIFE.NS,Westlife Foodworld,India,39,,11.4,-50.0,1.1849999,291.521,259.65347,101.72515,2.02,5.15605,-1,up,down,down,flat,down,flat,False,5868000.0,7278617000.0,0.04,0.15
DEVYANI.NS,Devyani International,India,66,,16.5,300.0,-0.47400002,203.327,,133.78514,-0.22,1.03584,4,up,up,up,flat,up,up,True,146470000.0,15805160000.0,0.12,-0.08
INDHOTEL.NS,Indian Hotels,India,87,,15.1,20.7,20.868999,18.987,47.229233,38.01399,15.05,18.69838,-4,down,down,down,flat,down,down,False,3579000000.0,23391900000.0,2.51,4.21
EIHOTEL.NS,EIH,India,93,,14.499999999999998,246.3,23.142,4.666,25.738136,21.224636,11.38,13.8,1,up,flat,flat,flat,flat,flat,False,1171400000.0,6569600000.0,1.87,3.8
CHALET.NS,Chalet Hotels,India,48,,-42.699999999999996,-57.699999999999996,22.12,64.041,37.66169,28.84098,24.12,31.49685,-2,down,flat,down,flat,flat,flat,False,861250000.0,5122730000.0,3.93,7.44
PAGEIND.NS,Page Industries,India,68,,7.9,-4.0,14.126,18.422,52.60677,41.08759,678.81,869.1189,-1,flat,down,down,flat,down,up,False,1928062000.0,14204453000.0,172.86,160.24
BATAINDIA.NS,Bata India,India,65,,3.9,23.0,4.1149996,86.9,58.89182,31.785982,11.37,21.06589,2,up,up,flat,flat,up,flat,False,639840000.0,9789470000.0,4.98,0.17
ASIANPAINT.NS,Asian Paints,India,88,,17.9,39.900000000000006,12.812999999999999,17.847,50.12452,41.192127,49.79,60.58682,4,up,up,up,flat,up,up,False,15392500000.0,105214400000.0,16.05,12.22
BERGEPAINT.NS,Berger Paints,India,82,,12.0,28.499999999999996,9.9209994,9.165,46.37584,37.322388,10.43,12.96005,1,flat,up,flat,flat,up,flat,False,4043400000.0,35837500000.0,3.47,2.87
CERA.NS,Cera Sanitaryware,India,72,,15.1,-2.7,9.524999600000001,3.172,36.36768,24.456854,157.42,234.08571,2,up,flat,flat,flat,flat,up,False,453104000.0,4859816000.0,35.13,59.96
KAJARIACER.NS,Kajaria Ceramics,India,90,,20.4,55.400000000000006,10.7980005,7.302,35.663948,28.475157,34.34,43.00942,3,flat,up,up,flat,up,up,False,1694600000.0,13280800000.0,10.63,9.77
SUPREMEIND.NS,Supreme Industries,India,78,,4.2,38.7,9.115,1.473,43.90802,34.204773,81.32,104.38895,-1,flat,down,down,flat,down,up,False,2807200000.0,27176600000.0,22.1,34.13
WHIRLPOOL.NS,Whirlpool India,India,58,,12.1,-29.4,3.013,8.621,41.18481,23.375444,19.75,34.7972,3,up,up,up,flat,up,flat,False,1028800000.0,27267500000.0,8.11,6.32
CROMPTON.NS,Crompton Greaves Consumer,India,69,,11.799999999999999,14.7,-2.688,5.797,,20.6555,-3.49,11.2067,-4,down,down,down,flat,down,down,True,1404800000.0,22350200000.0,2.18,-8.29
HAVELLS.NS,Havells India,India,66,,19.5,-16.6,6.923,2.801,44.05468,35.068714,25.97,32.62452,-2,flat,down,down,flat,down,flat,False,2903800000.0,65181900000.0,4.62,11.52
SRF.NS,SRF,India,92,,31.8,75.6,12.715000000000002,36.195,34.945087,28.22229,72.84,90.19112,3,flat,up,up,flat,up,up,False,7588700000.0,49392000000.0,25.6,19.63
PIIND.NS,PI Industries,India,51,,-10.4,-38.9,17.879998999999998,3.048,31.701986,22.958569,76.91,106.2,2,flat,flat,up,flat,flat,up,False,2442000000.0,17023000000.0,16.1,13.2
DEEPAKNTR.NS,Deepak Nitrite,India,90,,36.4,207.39999999999998,9.1359995,27.903,28.629946,26.474041,57.37,62.04191,4,up,up,up,flat,up,up,False,3450200000.0,25776000000.0,25.3,16.11
NAVINFLUOR.NS,Navin Fluorine,India,96,,44.1,100.89999999999999,21.733,32.091,55.81992,42.7481,154.04,201.14343,4,up,up,up,flat,up,up,False,2433100000.0,10450800000.0,47.39,41.43
CLEAN.NS,Clean Science,India,79,,10.5,4.7,23.719,0.135,38.149246,25.843,21.91,32.34338,2,flat,flat,up,flat,flat,up,False,733500000.0,2684320000.0,6.9,5.48
AARTIIND.NS,Aarti Industries,India,83,,42.5,258.0,5.901,83.392,33.62423,24.46675,14.61,20.07827,3,flat,up,up,flat,up,up,False,1550000000.0,23870000000.0,4.26,3.78
GALAXYSURF.NS,Galaxy Surfactants,India,89,,39.4,108.1,6.151,8.579,21.471033,19.852383,99.59,107.71,0,up,flat,flat,flat,flat,down,False,1659200000.0,17819000000.0,46.66,17.55
SUDARSCHEM.NS,Sudarshan Chemical,India,70,,5.4,105.0,0.73,64.172,137.01657,19.410383,9.05,63.88333,-2,down,flat,flat,flat,flat,down,True,973000000.0,26421000000.0,12.3,10.0
SUVEN.NS,Suven Pharmaceuticals,India,78,,91.0,,0.0,2.823,,19.602066,-14.63,19.35,-1,flat,down,flat,flat,down,flat,False,-1276103000.0,35658000.0,-4.84,-2.02
SYNGENE.NS,Syngene International,India,55,,-15.8,,6.138999800000001,9.473,71.045456,36.660778,5.5,10.65853,-2,flat,down,down,flat,down,flat,False,-90000000.0,7360000000.0,-0.22,3.67
LAURUSLABS.NS,Laurus Labs,India,92,,29.099999999999998,125.2,15.040000000000001,46.369,91.69961,65.68019,20.24,28.25814,4,up,up,up,flat,up,up,False,3676000000.0,20263100000.0,6.8,5.17
NEULANDLAB.NS,Neuland Laboratories,India,85,,119.19999999999999,962.8,2.2880001,16.072,58.427315,46.125763,387.49,490.832,0,flat,flat,flat,flat,flat,flat,False,1476731000.0,6415771000.0,115.1,165.76
JUBLPHARMA.NS,Jubilant Pharmova,India,60,,17.299999999999997,-45.0,4.0900003,50.943,42.40874,18.616222,22.19,50.55,-2,flat,down,down,flat,down,flat,False,565000000.0,22211000000.0,3.56,7.52
KIRLOSBROS.NS,Kirloskar Brothers,India,70,,12.9,-0.1,8.009,10.101,38.781574,,47.11,,-2,flat,down,down,flat,down,flat,False,666000000.0,11049000000.0,8.39,14.04
WABAG.NS,VA Tech Wabag,India,87,,20.8,36.8,9.636,8.874,34.80907,21.956131,57.35,90.92222,3,up,up,flat,flat,flat,up,False,901000000.0,8868000000.0,14.16,22.38
ASTRAL.NS,Astral,India,87,,15.9,48.0,8.4809996,6.168,69.86885,44.29707,21.35,33.67491,1,flat,flat,flat,flat,flat,up,False,1200000000.0,15780000000.0,4.47,7.93
FINPIPE.NS,Finolex Industries,India,66,,-15.299999999999999,16.400000000000002,15.564998999999998,7.171,15.840201,14.833882,9.95,10.625,1,flat,flat,flat,flat,flat,up,False,1145200000.0,8835800000.0,1.85,4.23
PRINCEPIPE.NS,Prince Pipes,India,76,,5.0,593.2,3.8859999999999997,8.838,30.307856,19.010698,9.42,15.01786,0,flat,flat,flat,flat,flat,flat,True,337490000.0,6094180000.0,3.05,5.07
BHARTIARTL.NS,Bharti Airtel,India,81,20.151,18.4,35.099999999999994,13.139999999999999,100.415,38.41346,22.353897,47.84,82.20937,3,up,up,up,flat,up,flat,False,81674000000.0,585391000000.0,13.37,12.15
RELIANCE.NS,Reliance Industries,India,65,,29.7,-22.400000000000002,6.614999500000001,36.653,23.706118,18.350166,55.26,71.389,0,up,flat,flat,flat,flat,down,False,209460000000.0,3094680000000.0,15.48,12.54
INDUSTOWER.NS,Indus Towers,India,70,18.912001,4.6,0.6,21.776,51.79,13.89237,12.334552,27.13,30.55644,1,up,flat,flat,flat,flat,flat,False,17458000000.0,84311000000.0,6.62,6.8
NAUKRI.NS,Info Edge,India,94,,11.4,50.7,47.402,0.64,52.06645,55.566246,24.68,23.12555,2,up,flat,flat,flat,flat,up,False,4457290000.0,8807480000.0,6.87,8.72
