Ticker,Name,Country,Fundamental Score,ROE %,Sales Growth %,Profit Growth %,Profit Margin %,Debt/Equity,Trailing PE,Forward PE,Trailing EPS,Forward EPS,Improving Score,Revenue Trend,Earnings Trend,Margin Trend,ROE Trend,EPS Trend,Analyst Trend,Was Loss Now Profit,Latest Net Income,Latest Revenue,Latest EPS (Quarterly),Previous EPS (Quarterly)
ICICIBANK.NS,ICICI Bank,India,78,16.073999,11.4,13.8,27.531,,17.82502,14.673405,77.38,94.0,1,up,flat,flat,down,up,up,False,154400600000.0,383657400000.0,21.29,20.36
SBIN.NS,State Bank of India,India,74,15.177,10.299999999999999,9.9,22.375999999999998,,10.649198,9.493624,93.5,104.88092,2,down,up,up,flat,up,up,False,241130000000.0,978142900000.0,26.11,21.28
HDFCLIFE.NS,HDFC Life,India,69,10.828,14.299999999999999,11.899999999999999,1.9,15.885,57.797165,44.3616,9.17,11.94727,0,flat,up,down,flat,up,flat,False,6111900000.0,337267900000.0,2.83,2.3
SBILIFE.NS,SBI Life,India,70,13.703000000000001,18.8,21.8,2.1389998,,64.94603,48.24095,25.94,34.92261,-2,up,down,down,flat,down,down,False,7249300000.0,463503300000.0,7.22,8.02
ICICIPRULI.NS,ICICI Prudential Life,India,74,12.570999999999998,12.5,28.499999999999996,2.555,18.052,40.472103,33.112164,11.65,14.23948,1,flat,flat,flat,flat,flat,up,False,3861800000.0,285127100000.0,2.66,4.30497
BSE.NS,BSE,India,100,,64.0,62.1,48.918,0.0,49.257645,37.798206,68.7,89.52806,1,up,up,flat,flat,up,down,False,8740200000.0,15660200000.0,21.22,19.35
MCX.NS,MCX,India,100,,85.3,103.4,55.559999999999995,0.113,54.050488,40.93824,60.61,80.02298,2,up,up,down,flat,down,up,False,4134400000.0,7020000000.0,16.21,20.78
CDSL.NS,CDSL,India,70,23.913,4.2,-19.900000000000002,36.923,0.11,60.230293,45.702793,22.58,29.75748,2,up,up,flat,flat,up,flat,False,1175100000.0,2927600000.0,5.62,3.84
CAMS.NS,CAMS,India,87,,11.5,17.0,31.785000000000004,4.863,35.710697,27.211853,19.91,26.12832,0,down,up,down,flat,up,up,False,1280159000.0,3950295000.0,5.14,5.08
ABB.NS,ABB India,India,78,19.131,12.1,3.0,21.349001,1.547,97.09023,69.35508,74.92,104.88056,1,flat,flat,flat,flat,flat,up,False,3623000000.0,35210300000.0,17.09,84.18
SIEMENS.NS,Siemens India,India,92,,14.799999999999999,406.1,19.017,2.213,83.340355,58.388645,47.48,67.77003,1,up,up,flat,flat,up,down,False,21430000000.0,47137000000.0,60.18,10.4
CUMMINSIND.NS,Cummins India,India,79,,17.9,0.8999999999999999,18.694,0.431,59.521015,42.950027,85.18,118.04417,1,up,flat,down,flat,flat,up,False,6093000000.0,33749300000.0,21.98,23.43
KEI.NS,KEI Industries,India,87,,23.0,40.0,8.076,3.796,43.85898,31.202183,104.38,146.7205,1,flat,flat,up,flat,flat,flat,False,2741400000.0,31853420000.0,28.66,29.72
POLYCAB.NS,Polycab India,India,89,25.549,39.0,32.5,9.184000000000001,1.738,43.47895,32.441196,189.54,254.02885,2,flat,up,flat,flat,flat,up,False,7843370000.0,82097320000.0,51.94,52.0
HAL.NS,Hindustan Aeronautics,India,88,,14.399999999999999,14.899999999999999,27.590999999999998,0.16,35.211773,28.519903,139.3,171.98515,2,up,up,down,flat,up,up,False,15896800000.0,55151700000.0,23.77,62.74
BEL.NS,Bharat Electronics,India,86,,24.9,8.3,21.403,0.273,48.07967,35.83078,8.41,11.28499,0,flat,flat,down,flat,flat,up,False,10543400000.0,55469800000.0,1.44,3.04
BDL.NS,Bharat Dynamics,India,96,,130.8,548.0,18.826999999999998,0.007,84.03955,38.866203,14.16,30.61786,0,flat,up,flat,flat,up,down,False,1187911000.0,5657395000.0,3.24,3.09
MAZDOCK.NS,Mazagon Dock Shipbuilders,India,86,,12.1,21.5,20.120001000000002,4.481,35.209995,29.477999,66.43,79.34731,0,flat,flat,up,flat,flat,down,False,5494100000.0,29427000000.0,13.62,16.84
COCHINSHIP.NS,Cochin Shipyard,India,57,,2.4,-19.3,13.479,28.466,53.485672,30.894854,25.82,44.7,1,up,flat,flat,flat,flat,flat,False,1514536000.0,10942143000.0,5.76,10.51
GRSE.NS,Garden Reach Shipbuilders,India,91,,38.5,43.9,10.665,1.424,35.002144,27.545967,69.91,88.83333,0,flat,flat,down,flat,flat,up,False,1728376000.0,18146159000.0,15.09,26.47
DATAPATTNS.NS,Data Patterns,India,76,,16.8,-13.4,28.459,0.304,101.003975,59.65042,47.81,80.955,0,flat,up,flat,flat,up,down,False,220600000.0,1160300000.0,3.94,24.71
ASTRAMICRO.NS,Astra Microwave,India,49,,-11.5,-24.6,16.587,21.883,85.148766,51.964012,19.83,32.49364,2,up,up,up,flat,up,down,False,123483000.0,1766622000.0,1.29,11.14
PARAS.NS,Paras Defence,India,95,,37.3,42.5,18.473,3.731,121.52931,86.16867,11.77,16.6,1,up,flat,flat,flat,flat,flat,False,212200000.0,1279100000.0,2.63,4.27
ZENTEC.NS,Zen Technologies,India,54,,-10.5,-27.900000000000002,26.845000000000002,0.95,86.49149,32.9916,19.98,52.38,0,flat,flat,flat,flat,flat,flat,False,344610000.0,1416384000.0,3.83,3.51
PREMEXPLN.NS,Premier Explosives,India,46,,-27.800000000000004,-80.0,9.6149996,11.133,107.48792,44.5,6.21,15.0,-1,up,flat,down,flat,flat,down,False,30664000.0,1025635000.0,0.57,1.22
BHARATFORG.NS,Bharat Forge,India,73,,18.7,,4.0260002,76.475,131.59,40.36444,14.78,48.1835,0,up,down,down,flat,down,up,False,-897270000.0,46399410000.0,-1.88,4.86
TARIL.NS,Transformers & Rectifiers,India,64,,8.1,-8.5,10.132,29.595,32.6153,22.593513,8.89,12.83333,0,flat,flat,flat,flat,flat,flat,False,615200000.0,5723400000.0,2.05,2.974356
VOLTAMP.NS,Voltamp Transformers,India,87,,28.4,14.7,13.922,0.03,35.836395,28.185474,312.95,397.9,0,flat,flat,down,flat,flat,up,False,912228000.0,5437849000.0,90.17,47.35
SKIPPER.NS,Skipper,India,69,,4.5,25.4,4.006,63.557,27.822702,18.102942,19.91,30.6,1,up,flat,flat,flat,flat,flat,False,568140000.0,13098320000.0,5.03,6.96
KSB.NS,KSB,India,60,15.192,3.5999999999999996,-18.6,9.007,0.371,57.000713,39.900497,14.07,20.1,-2,flat,flat,down,flat,flat,down,False,572000000.0,6907000000.0,3.29,2.28
KIRLOSENG.NS,Kirloskar Oil Engines,India,52,,13.4,-19.900000000000002,6.868,154.864,57.83582,38.03681,37.52,57.05,1,flat,flat,flat,flat,flat,up,False,1137100000.0,19995300000.0,7.81,10.86
ELECON.NS,Elecon Engineering,India,58,,6.1,-59.8,9.852,11.824,40.247383,19.31507,10.51,21.9,0,flat,flat,flat,flat,flat,flat,False,703500000.0,5205600000.0,3.14,0.27
THERMAX.NS,Thermax,India,55,,7.1,-83.39999999999999,5.473999999999999,42.166,70.13295,41.297245,52.65,89.41274,1,up,flat,down,flat,flat,up,False,252400000.0,23002600000.0,2.24,21.68
CGPOWER.NS,CG Power,India,79,,14.000000000000002,13.100000000000001,9.75,1.446,114.91783,65.2704,7.91,13.92668,1,up,flat,down,flat,flat,up,False,3130100000.0,32808100000.0,1.99,2.32
BHEL.NS,BHEL,India,84,,40.300000000000004,,6.758,31.312,61.747852,31.269657,6.98,13.78333,1,flat,flat,flat,flat,flat,up,True,3767100000.0,76977200000.0,1.08,3.71
DIXON.NS,Dixon Technologies,India,84,,21.099999999999998,154.6,3.639,18.457,43.66848,47.731304,307.43,281.26196,1,flat,flat,flat,flat,flat,up,False,6634200000.0,155476600000.0,117.87,48.81
KAYNES.NS,Kaynes Technology,India,75,,40.5,-0.4,8.866999,19.168,68.49717,38.992954,51.17,89.88803,-2,flat,flat,down,flat,down,down,False,564260000.0,9460170000.0,8.36,13.23
SYRMA.NS,Syrma SGS Technology,India,89,,68.30000000000001,86.0,6.737,13.045,82.24859,51.490974,19.39,30.97242,2,up,flat,flat,flat,flat,up,False,1000740000.0,15886180000.0,5.19,5.28
AVALON.NS,Avalon Technologies,India,89,,49.8,145.3,7.571999999999999,29.503,113.697945,61.957245,19.93,36.57361,2,up,up,up,flat,up,down,False,348690000.0,4844140000.0,5.2,6.14
CYIENTDLM.NS,Cyient DLM,India,89,,34.300000000000004,118.10000000000001,6.0510002,17.021,87.7837,51.416634,10.31,17.60228,1,up,flat,flat,flat,flat,flat,False,162850000.0,3738000000.0,2.05,2.83
PGEL.NS,PG Electroplast,India,79,,35.3,13.700000000000001,3.537,19.567,76.330536,32.91063,7.14,16.56,2,up,up,down,flat,up,up,False,762183000.0,20339574000.0,2.65,2.27
AMBER.NS,Amber Enterprises,India,54,,12.7,-79.3,0.76099997,46.566,277.79907,38.084766,26.08,190.23355,-2,down,down,down,flat,down,up,True,222704000.0,38877245000.0,6.33,37.89
ELIN.NS,Elin Electronics,India,75,,22.8,,-0.606,2.969,,,-1.68,,-1,up,down,down,flat,down,flat,False,-214140000.0,3548020000.0,-4.39,-0.16
NTPC.NS,NTPC,India,62,,8.0,-1.6,14.530999999999999,118.127,10.192602,11.832753,32.71,28.17603,-1,flat,down,down,flat,down,up,False,67210500000.0,507409600000.0,6.93,10.81
NHPC.NS,NHPC,India,76,,18.5,2.8000000000000003,31.094998,113.111,27.978022,11.934375,2.73,6.4,-1,up,flat,down,flat,flat,down,False,10958700000.0,38083100000.0,1.09,1.45
SJVN.NS,SJVN,India,63,,52.0,-1.7000000000000002,12.770999999999999,226.528,37.585228,13.767827,1.76,4.80468,1,up,flat,flat,flat,flat,flat,True,2249300000.0,13943800000.0,0.66,-0.3
JSWENERGY.NS,JSW Energy,India,41,,1.2,-39.5,10.373000000000001,229.16,41.32261,31.036896,12.74,16.96207,1,up,flat,flat,flat,flat,flat,False,4709700000.0,52071300000.0,,2.07
ADANIPOWER.NS,Adani Power,India,91,,34.0,44.4,24.148001,82.332,28.41272,26.683187,7.39,7.869,2,flat,up,flat,flat,up,up,False,48056900000.0,189018900000.0,2.49,2.08
ADANIGREEN.NS,Adani Green Energy,India,65,,16.6,18.5,13.095,346.548,123.43931,42.950077,10.38,29.83231,3,flat,up,up,flat,up,up,True,8450000000.0,43230000000.0,5.05,2.33
WAAREEENER.NS,Waaree Energies,India,85,,79.2,14.2,12.703000000000001,21.402,19.802355,15.865294,132.56,165.45549,-1,up,flat,down,flat,flat,down,False,8502200000.0,79317900000.0,29.5,36.84
PREMIERENE.NS,Premier Energies,India,90,,35.3,53.0,19.667,86.005,26.181135,19.708263,37.21,49.43104,3,up,up,flat,flat,up,up,False,4630670000.0,24625940000.0,10.45,10.14
ATGL.NS,Adani Total Gas,India,68,,27.200000000000003,-14.000000000000002,10.083999500000001,58.65,103.30156,,5.77,,1,up,flat,flat,flat,flat,flat,False,1417200000.0,17535300000.0,1.29,1.53
FINCABLES.NS,Finolex Cables,India,93,,44.3,53.2,11.532,0.314,27.365099,19.671251,52.26,72.7,4,up,up,up,flat,up,up,False,2490400000.0,20131500000.0,16.28,14.67
RRKABEL.NS,R R Kabel,India,88,,53.900000000000006,128.5,5.609999999999999,13.092,45.113342,30.92625,53.82,78.50935,2,up,up,up,flat,up,down,False,2052000000.0,31682000000.0,18.14,14.85
POWERINDIA.NS,Hitachi Energy India,India,93,,68.60000000000001,123.50000000000001,12.555,1.663,121.94981,62.643753,257.77,501.80582,0,flat,flat,down,flat,flat,up,False,2941500000.0,24414200000.0,65.99,74.14
BLUESTARCO.NS,Blue Star,India,61,,13.3,-15.1,3.979,23.588,62.898666,40.369522,24.77,38.59347,-2,down,down,down,flat,down,up,False,1025000000.0,33779200000.0,4.99,11.05
VOLTAS.NS,Voltas,India,83,,18.7,52.0,2.999,15.51,86.23242,36.062496,13.51,32.30503,2,flat,up,flat,flat,up,up,False,2137600000.0,46233000000.0,6.46,3.51
RVNL.NS,RVNL,India,72,,10.6,16.900000000000002,4.32,49.078,47.651157,37.254543,4.3,5.5,2,flat,flat,up,flat,flat,up,False,1593600000.0,43212300000.0,0.76,0.9
IRCON.NS,IRCON International,India,53,,9.5,-43.4,5.667,85.833,17.252663,14.720779,6.57,7.7,-1,up,down,down,flat,down,flat,False,927400000.0,19558300000.0,1.99,2.04
RAILTEL.NS,RailTel Corporation,India,83,16.253999999999998,27.6,25.2,8.096,2.817,24.189064,17.575758,10.79,14.85,-1,flat,down,flat,flat,down,flat,False,657800000.0,8932700000.0,2.05,
TITAGARH.NS,Titagarh Rail Systems,India,83,,12.6,67.0,6.072,25.363,57.844887,24.183645,14.57,34.85,4,up,up,up,flat,up,up,True,525800000.0,7650700000.0,3.84,3.97
JWL.NS,Jupiter Wagons,India,67,,46.0,-14.299999999999999,5.329,33.365,61.365726,25.457825,3.91,9.425,0,flat,flat,flat,flat,flat,flat,False,282546000.0,6707354000.0,0.66,0.67
TEXRAIL.NS,Texmaco Rail,India,64,,-16.900000000000002,68.5,5.095000000000001,37.094,22.28893,17.731344,5.33,6.7,1,flat,flat,up,flat,flat,flat,False,500377000.0,7566800000.0,1.23,1.42
BEML.NS,BEML,India,83,,29.299999999999997,,3.934,10.529,94.662,28.064962,21.45,72.35,0,flat,flat,flat,flat,flat,flat,False,-270100000.0,8196200000.0,-3.24,71.59
IRCTC.NS,IRCTC,India,80,,18.099999999999998,0.0,25.677,1.874,26.634119,20.700893,17.41,22.4,1,flat,up,flat,flat,up,flat,False,3301588000.0,13695293000.0,4.13,4.08
LT.NS,Larsen & Toubro,India,66,,8.1,14.000000000000002,5.588,97.64,32.573963,21.852234,120.67,179.87634,-3,flat,down,down,flat,down,down,False,41228500000.0,679417400000.0,29.96,38.7
KNRCON.NS,KNR Constructions,India,52,,-4.0,-34.599999999999994,14.757000000000001,49.162,8.965763,14.866273,14.02,8.45538,-3,flat,down,down,flat,down,down,False,808083000.0,5879447000.0,2.87,3.78
PNCINFRA.NS,PNC Infratech,India,63,,18.7,-23.0,12.998999999999999,75.883,6.1306024,8.631199,28.56,20.28571,1,up,flat,flat,flat,flat,flat,False,3319480000.0,16884596000.0,12.94,4.2
AHLUCONT.NS,Ahluwalia Contracts,India,60,,12.0,-79.7,4.802,3.552,17.857143,12.517386,33.6,47.93333,-1,flat,flat,flat,flat,flat,down,False,103883000.0,11258137000.0,1.55,12.24
ADANIPORTS.NS,Adani Ports,India,80,,18.6,2.4,32.431,64.051,30.122908,22.573994,58.58,78.16959,1,up,up,flat,flat,up,down,False,36204000000.0,108208000000.0,15.71,14.45
CONCOR.NS,Container Corporation,India,64,,0.3,0.6,13.670999,7.39,30.572565,21.399487,16.33,23.33,0,down,flat,flat,flat,flat,up,False,2667400000.0,21597600000.0,3.53,3.46
SCI.NS,Shipping Corporation of India,India,83,,40.300000000000004,75.0,1.102,29.454,8.087219,85.13637,34.74,3.3,2,up,flat,up,flat,up,flat,False,6193400000.0,18465600000.0,13.3,8.69
GESHIP.NS,Great Eastern Shipping,India,100,,66.9,159.4,60.307,6.409,5.397771,7.3857408,261.96,191.45,3,up,up,up,flat,up,flat,False,13088400000.0,20053600000.0,91.49,72.98
GPPL.NS,Gujarat Pipavav Port,India,99,,32.5,41.699999999999996,45.058998,1.544,13.909247,13.905246,11.57,11.57333,2,up,up,down,flat,up,up,False,1479000000.0,3317670000.0,3.06,2.95
DREDGECORP.NS,Dredging Corporation of India,India,63,3.1889997,46.7,,2.9749999,88.829,59.419468,,17.57,,0,flat,flat,flat,flat,flat,flat,True,112354000.0,3554341000.0,4.01,34.62
TRENT.NS,Trent,India,81,,17.8,20.7,8.637,36.034,82.64229,55.00452,33.91,50.94854,0,flat,flat,flat,flat,flat,flat,False,5190100000.0,57547100000.0,9.73,7.506667
TITAN.NS,Titan Company,India,76,,29.299999999999997,62.8,6.2319998000000005,195.001,76.92721,56.3325,65.12,88.92735,1,up,up,flat,flat,up,down,False,17770000000.0,207870000000.0,20.02,13.27
VBL.NS,Varun Beverages,India,82,16.853,20.4,15.7,14.035,15.869,41.65,35.691116,10.0,11.66957,2,up,up,up,flat,up,down,False,15207970000.0,84512320000.0,4.5,2.58
ITC.NS,ITC,India,55,,-11.1,-16.0,25.937998,3.293,16.394321,15.436719,15.85,16.83324,1,flat,flat,flat,flat,flat,up,False,43941300000.0,190008900000.0,3.51,4.3
BRITANNIA.NS,Britannia Industries,India,76,,8.200000000000001,13.600000000000001,13.376,26.875,45.87224,38.12533,108.17,130.14969,0,up,down,flat,flat,down,flat,False,5913500000.0,49643700000.0,24.55,28.16
NESTLEIND.NS,Nestle India,India,93,,25.2,48.1,15.623000000000001,8.621,69.93428,55.71974,19.78,24.82603,2,up,flat,flat,flat,flat,up,False,9586800000.0,63632700000.0,4.97,5.17
HINDUNILVR.NS,Hindustan Unilever,India,77,,5.0,8.4,22.644000000000002,3.016,42.736748,36.158607,45.09,53.29298,2,up,flat,flat,flat,flat,up,False,26730000000.0,171840000000.0,11.38,12.72
GODFRYPHLP.NS,Godfrey Phillips India,India,52,,-18.9,-44.3,22.389999,3.757,21.977646,17.19001,87.68,112.1,-1,down,flat,flat,flat,flat,flat,False,1983900000.0,11918500000.0,12.72,33.43
JUBLFOOD.NS,Jubilant FoodWorks,India,64,,20.3,-18.4,4.415,2.655,82.64499,51.668842,5.69,9.10123,4,up,up,up,flat,up,up,False,972400000.0,25696540000.0,1.47,1.21
WESTLIFE.NS,Westlife Foodworld,India,39,,11.4,-50.0,1.1849999,291.521,277.7073,110.41397,2.05,5.15605,-1,up,down,down,flat,down,flat,False,5868000.0,7278617000.0,0.04,0.15
DEVYANI.NS,Devyani International,India,66,,16.5,300.0,-0.47400002,203.327,,133.11726,-0.22,1.03668,4,up,up,up,flat,up,up,True,146470000.0,15805160000.0,0.12,-0.08
INDHOTEL.NS,Indian Hotels,India,87,,15.1,20.7,20.868999,18.987,47.614315,38.42579,15.09,18.69838,-4,down,down,down,flat,down,down,False,3579000000.0,23391900000.0,2.51,4.21
EIHOTEL.NS,EIH,India,93,,14.499999999999998,246.3,23.142,4.666,25.281445,20.82971,11.37,13.8,1,up,flat,flat,flat,flat,flat,False,1171400000.0,6569600000.0,1.87,3.8
CHALET.NS,Chalet Hotels,India,48,,-42.699999999999996,-57.699999999999996,22.12,64.041,36.525703,27.95237,24.12,31.5179,-2,down,flat,down,flat,flat,flat,False,861250000.0,5122730000.0,3.93,7.44
PAGEIND.NS,Page Industries,India,68,,7.9,-4.0,14.126,18.422,52.08318,40.690636,679.01,869.1189,-1,flat,down,down,flat,down,up,False,1928062000.0,14204453000.0,172.86,160.24
BATAINDIA.NS,Bata India,India,65,,3.9,23.0,4.1149996,86.9,57.264317,30.853195,11.35,21.06589,2,up,up,flat,flat,up,flat,False,639840000.0,9789470000.0,4.98,0.17
ASIANPAINT.NS,Asian Paints,India,88,,17.9,39.900000000000006,12.812999999999999,17.847,49.74849,40.809208,49.7,60.58682,4,up,up,up,flat,up,up,False,15392500000.0,105214400000.0,16.05,12.22
BERGEPAINT.NS,Berger Paints,India,82,,12.0,28.499999999999996,9.9209994,9.165,43.917625,35.377953,10.44,12.96005,1,flat,up,flat,flat,up,flat,False,4043400000.0,35837500000.0,3.47,2.87
CERA.NS,Cera Sanitaryware,India,72,,15.1,-2.7,9.524999600000001,3.172,35.349365,23.794703,157.57,234.08571,2,up,flat,flat,flat,flat,up,False,453104000.0,4859816000.0,35.13,59.96
KAJARIACER.NS,Kajaria Ceramics,India,90,,20.4,55.400000000000006,10.7980005,7.302,35.783344,28.570488,34.34,43.00942,3,flat,up,up,flat,up,up,False,1694600000.0,13280800000.0,10.63,9.77
SUPREMEIND.NS,Supreme Industries,India,78,,4.2,38.7,9.115,1.473,41.32154,32.229465,81.42,104.38895,-1,flat,down,down,flat,down,up,False,2807200000.0,27176600000.0,22.1,34.13
WHIRLPOOL.NS,Whirlpool India,India,58,,12.1,-29.4,3.013,8.621,38.665146,21.934237,19.74,34.7972,3,up,up,up,flat,up,flat,False,1028800000.0,27267500000.0,8.11,6.32
CROMPTON.NS,Crompton Greaves Consumer,India,69,,11.799999999999999,14.7,-2.688,5.797,,20.612669,-3.49,11.2067,-4,down,down,down,flat,down,down,True,1404800000.0,22350200000.0,2.18,-8.29
HAVELLS.NS,Havells India,India,66,,19.5,-16.6,6.923,2.801,42.73077,34.054142,26.0,32.62452,-2,flat,down,down,flat,down,flat,False,2903800000.0,65181900000.0,4.62,11.52
SRF.NS,SRF,India,92,,31.8,75.6,12.715000000000002,36.195,34.014797,27.523773,72.98,90.19112,3,flat,up,up,flat,up,up,False,7588700000.0,49392000000.0,25.6,19.63
PIIND.NS,PI Industries,India,51,,-10.4,-38.9,17.879998999999998,3.048,29.410234,21.271187,76.81,106.2,2,flat,flat,up,flat,flat,up,False,2442000000.0,17023000000.0,16.1,13.2
DEEPAKNTR.NS,Deepak Nitrite,India,90,,36.4,207.39999999999998,9.1359995,27.903,27.76618,25.724546,57.48,62.04191,4,up,up,up,flat,up,up,False,3450200000.0,25776000000.0,25.3,16.11
NAVINFLUOR.NS,Navin Fluorine,India,96,,44.1,100.89999999999999,21.733,32.091,55.257374,42.482124,154.64,201.14343,4,up,up,up,flat,up,up,False,2433100000.0,10450800000.0,47.39,41.43
CLEAN.NS,Clean Science,India,79,,10.5,4.7,23.719,0.135,38.647785,26.15682,21.89,32.34338,2,flat,flat,up,flat,flat,up,False,733500000.0,2684320000.0,6.9,5.48
AARTIIND.NS,Aarti Industries,India,83,,42.5,258.0,5.901,83.392,33.673958,24.536476,14.63,20.07827,3,flat,up,up,flat,up,up,False,1550000000.0,23870000000.0,4.26,3.78
GALAXYSURF.NS,Galaxy Surfactants,India,89,,39.4,108.1,6.151,8.579,21.995579,20.32309,99.52,107.71,0,up,flat,flat,flat,flat,down,False,1659200000.0,17819000000.0,46.66,17.55
SUDARSCHEM.NS,Sudarshan Chemical,India,70,,5.4,105.0,0.73,64.172,136.66301,19.488651,9.11,63.88333,-2,down,flat,flat,flat,flat,down,True,973000000.0,26421000000.0,12.3,10.0
SUVEN.NS,Suven Pharmaceuticals,India,78,,91.0,,0.0,2.823,,18.550388,-14.61,19.35,-1,flat,down,flat,flat,down,flat,False,-1276103000.0,35658000.0,-4.84,-2.02
SYNGENE.NS,Syngene International,India,55,,-15.8,,6.138999800000001,9.473,70.03657,35.943043,5.47,10.65853,-2,flat,down,down,flat,down,flat,False,-90000000.0,7360000000.0,-0.22,3.67
LAURUSLABS.NS,Laurus Labs,India,92,,29.099999999999998,125.2,15.040000000000001,46.369,97.09073,68.03257,20.28,28.94202,4,up,up,up,flat,up,up,False,3676000000.0,20263100000.0,6.8,5.17
NEULANDLAB.NS,Neuland Laboratories,India,85,,119.19999999999999,962.8,2.2880001,16.072,60.399662,47.78621,388.33,490.832,0,flat,flat,flat,flat,flat,flat,False,1476731000.0,6415771000.0,115.1,165.76
JUBLPHARMA.NS,Jubilant Pharmova,India,60,,17.299999999999997,-45.0,4.0900003,50.943,46.30081,20.27893,22.14,50.55,-2,flat,down,down,flat,down,flat,False,565000000.0,22211000000.0,3.56,7.52
KIRLOSBROS.NS,Kirloskar Brothers,India,70,,12.9,-0.1,8.009,10.101,38.004246,,47.1,,-2,flat,down,down,flat,down,flat,False,666000000.0,11049000000.0,8.39,14.04
WABAG.NS,VA Tech Wabag,India,87,,20.8,36.8,9.636,8.874,39.756096,25.098375,57.4,90.92222,3,up,up,flat,flat,flat,up,False,901000000.0,8868000000.0,14.16,22.38
ASTRAL.NS,Astral,India,87,,15.9,48.0,8.4809996,6.168,65.79953,41.91251,21.45,33.67491,1,flat,flat,flat,flat,flat,up,False,1200000000.0,15780000000.0,4.47,7.93
FINPIPE.NS,Finolex Industries,India,66,,-15.299999999999999,16.400000000000002,15.564998999999998,7.171,15.462777,14.465882,9.94,10.625,1,flat,flat,flat,flat,flat,up,False,1145200000.0,8835800000.0,1.85,4.23
PRINCEPIPE.NS,Prince Pipes,India,76,,5.0,593.2,3.8859999999999997,8.838,28.358131,17.768843,9.41,15.01786,0,flat,flat,flat,flat,flat,flat,True,337490000.0,6094180000.0,3.05,5.07
BHARTIARTL.NS,Bharti Airtel,India,81,20.151,18.4,35.099999999999994,13.139999999999999,100.415,38.315544,22.273615,47.79,82.20937,3,up,up,up,flat,up,flat,False,81674000000.0,585391000000.0,13.37,12.15
RELIANCE.NS,Reliance Industries,India,65,,29.7,-22.400000000000002,6.614999500000001,36.653,22.780796,17.61476,55.2,71.389,0,up,flat,flat,flat,flat,down,False,209460000000.0,3094680000000.0,15.48,12.54
INDUSTOWER.NS,Indus Towers,India,70,18.912001,4.6,0.6,21.776,51.79,14.306785,12.697814,27.12,30.55644,1,up,flat,flat,flat,flat,flat,False,17458000000.0,84311000000.0,6.62,6.8
NAUKRI.NS,Info Edge,India,94,,11.4,50.7,47.402,0.64,50.76299,53.026245,24.64,23.58832,2,up,flat,flat,flat,flat,up,False,4457290000.0,8807480000.0,6.87,8.72
